id,introDone,introDoneLastChangedAt,gameID,gameIDLastChangedAt,treatment,treatmentLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,treatmentName,treatmentNameLastChangedAt,exitSurvey,exitSurveyLastChangedAt,exitStep,exitStepLastChangedAt,urlParams,urlParamsLastChangedAt,intro,introLastChangedAt,ended,endedLastChangedAt,recipient,recipientLastChangedAt
01HVT0SR2MC44YEQ82FEDH604F,true,2024-04-19T01:57:18.066137506Z,01HVT0AD3RTNEZMMGFXQJEEVCY,2024-04-19T01:53:10.776408018Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:53:10.776408018Z,"[""🐿️"",""                                   "",""🐇"",""🐿️""]",2024-04-19T01:57:29.81632653Z,61313473de5462f652bb133c,2024-04-19T01:51:08.37297781Z,player 3,2024-04-19T01:57:29.81632653Z,01HVT0SQR4TQW70CR6XK9655VM,2024-04-19T01:51:08.37297781Z,rerun-interactive-0.3,2024-04-19T01:53:10.776408018Z,"{""age"":""30"",""gender"":""Male"",""strength"":""I don't think I had any strengths "",""fair"":""I do believe the pay was fair."",""feedback"":"""",""education"":""other"",""teammates"":""I would hope that they weren't lying."",""notes"":""I did take notes here and there about what they would say."",""politics"":""Independent"",""geo"":""Texas"",""ethnicity"":""Hispanic""}",2024-04-19T02:14:59.230782862Z,1,2024-04-19T02:14:59.32388359Z,{},2024-04-19T01:51:08.624567126Z,4,2024-04-19T01:57:15.621878465Z,game ended,2024-04-19T02:13:06.348271186Z,01HVT0VVSJ9S1HSGQ2XEW5EPH1,2024-04-19T02:10:47.325258682Z
01HVT0T5ZH7EJ4THTJ7JFZCZYH,,,,2024-04-19T01:57:28.57580909Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:53:10.776408018Z,,,5def091dcb53ca5ab346bca5,2024-04-19T01:51:22.609694781Z,,,01HVT0T5P629WYCQZXFRDQA99C,2024-04-19T01:51:22.609694781Z,rerun-interactive-0.3,2024-04-19T01:53:10.776408018Z,,,,,{},2024-04-19T01:51:22.836542216Z,1,2024-04-19T01:51:33.859831032Z,no more games,2024-04-19T02:46:10.687116842Z,,
01HVT0VVSJ9S1HSGQ2XEW5EPH1,true,2024-04-19T01:55:31.790300491Z,01HVT0AD3RTNEZMMGFXQJEEVCY,2024-04-19T01:53:10.776408018Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:53:10.776408018Z,"[""                                   "",""🐇"",""🐇""]",2024-04-19T01:57:29.81632653Z,60b96835d5cbb2261c7fd22c,2024-04-19T01:52:17.714524814Z,player 4,2024-04-19T01:57:29.81632653Z,01HVT0VQPN3Z0XM4WKYD6GZ62P,2024-04-19T01:52:17.714524814Z,rerun-interactive-0.3,2024-04-19T01:53:10.776408018Z,"{""age"":""48"",""gender"":""female"",""strength"":""none"",""fair"":""yes"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""I don't think they were real players."",""notes"":""no"",""politics"":""Independent"",""geo"":""USA"",""ethnicity"":""White""}",2024-04-19T02:15:43.136161738Z,1,2024-04-19T02:15:43.238280518Z,{},2024-04-19T01:52:18.622597672Z,4,2024-04-19T01:55:28.723697782Z,game ended,2024-04-19T02:13:06.348271186Z,01HVT0SHZNY5ZKR9V9HFT3BK0D,2024-04-19T02:10:47.325258682Z
01HVT0VW4ZC8KDXDJ3SVS1632P,true,2024-04-19T01:55:42.120554239Z,01HVT0AD6YG52EMGM4F1DA6RNB,2024-04-19T01:53:10.776408018Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:53:10.776408018Z,"[""🐇"",""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️""]",2024-04-19T01:55:43.591999392Z,5e69e3642aed5004a3c010cf,2024-04-19T01:52:18.079445364Z,player 4,2024-04-19T01:55:43.591999392Z,01HVT0VVM82V8JB7DG52Q0EE1C,2024-04-19T01:52:18.079445364Z,rerun-interactive-0.3,2024-04-19T01:53:10.776408018Z,"{""age"":""33"",""gender"":""Female"",""strength"":""I had probability and predictability on my side."",""fair"":""I don't know."",""feedback"":""I had pretty much the same ratio of rabbits to squirrels on every single round throughout the game. Not sure if this was a glitch or intentional."",""education"":""bachelor"",""teammates"":""No, they were lying most of the time."",""notes"":""No, just memorised it."",""politics"":""Middle"",""geo"":""East"",""ethnicity"":""Caucasian""}",2024-04-19T02:12:08.655296102Z,1,2024-04-19T02:12:08.810832144Z,{},2024-04-19T01:52:18.473787407Z,4,2024-04-19T01:55:30.389134705Z,game ended,2024-04-19T02:10:37.827780236Z,01HVT0S3BSYDSQAQ4VPG54FSR7,2024-04-19T02:08:21.748414264Z
01HVT0Z1417DW5CNP6K08SF3QN,,,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:08:51.663552565Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:08:51.663552565Z,"[""🐿️"",""🐇"",""🐇"",""🐿️"",""🐇"",""                                   ""]",2024-04-19T02:14:34.337170122Z,6388fabfdce4b259e37e9495,2024-04-19T01:54:01.473420306Z,player 1,2024-04-19T02:14:34.337170122Z,01HVT0Z0XAQVV778TCEGSRC34Y,2024-04-19T01:54:01.473420306Z,rerun-slider- 0.3,2024-04-19T02:08:51.663552565Z,,,,,{},2024-04-19T01:54:01.714623301Z,1,2024-04-19T01:54:48.814889135Z,game ended,2024-04-19T02:23:27.285005268Z,01HVT17GJJQ8AP9WCYFTXY4ED9,2024-04-19T02:23:10.575902743Z
01HVT10JZB1DZ2AKAJ93G373QH,true,2024-04-19T01:58:01.675855721Z,01HVSZ0EQPFRF7PA0NZJ1J17ZJ,2024-04-19T01:54:52.644893956Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:54:52.644893956Z,"[""🐿️"",""                                   "",""🐇"",""🐿️"",""🐿️""]",2024-04-19T01:59:28.341059378Z,58954e2dc88c680001dd4b7e,2024-04-19T01:54:52.523295777Z,player 1,2024-04-19T01:59:28.341059378Z,01HVT10J5H3AFAC9NNKPSGP91G,2024-04-19T01:54:52.523295777Z,rerun-slider- 0.3,2024-04-19T01:54:52.644893956Z,"{""age"":""59"",""gender"":""Male"",""strength"":""I had 25 percent and always stated this honestly "",""fair"":""yes"",""feedback"":""no problems "",""education"":""high-school"",""teammates"":""I hope they were truthful "",""notes"":""Yes , in my head , their proportions were greater than my 25 percent "",""politics"":""center left"",""geo"":""United Kingdom"",""ethnicity"":""English""}",2024-04-19T02:06:03.938774498Z,1,2024-04-19T02:06:04.041054641Z,{},2024-04-19T01:54:53.030572371Z,3,2024-04-19T01:57:44.707128964Z,game ended,2024-04-19T02:03:50.984626653Z,01HVT10P27Z0BY5D209RB9XTV9,2024-04-19T02:03:36.614643453Z
01HVT10KZHJ4P409JWED4FFW37,true,2024-04-19T02:06:27.938533856Z,01HVT134HS8ZDQ1789GEY5KHVW,2024-04-19T02:02:51.037964388Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:02:51.037964388Z,"[""🐿️"",""🐇"",""🐇"",""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇""]",2024-04-19T02:06:33.949103929Z,5aad226f811b2000016f6be2,2024-04-19T01:54:53.553645512Z,player 1,2024-04-19T02:06:33.949103929Z,01HVT10KM91GWAYB03Y3A5Q0XK,2024-04-19T01:54:53.553645512Z,rerun-slider- 0.3,2024-04-19T02:02:51.037964388Z,"{""age"":""44"",""gender"":""Male"",""strength"":""I was alright at it."",""fair"":""Yes"",""feedback"":""No real problems.  Some slow loading times."",""education"":""high-school"",""teammates"":""Not really"",""notes"":""No"",""politics"":""Left"",""geo"":""Canadian"",""ethnicity"":""White""}",2024-04-19T02:21:33.403553388Z,1,2024-04-19T02:21:33.506197243Z,{},2024-04-19T01:54:53.823424132Z,3,2024-04-19T02:05:46.745969873Z,game ended,2024-04-19T02:20:33.098289843Z,01HVT11P6TCY16FXZZK71FNZVZ,2024-04-19T02:20:03.920520153Z
01HVT10P27Z0BY5D209RB9XTV9,true,2024-04-19T01:58:45.100066627Z,01HVSZ0EQPFRF7PA0NZJ1J17ZJ,2024-04-19T01:54:55.770240032Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:54:55.770240032Z,"[""                                   "",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️""]",2024-04-19T01:59:28.341059378Z,6101e3de8f85d9d2fa1ca60e,2024-04-19T01:54:55.687612311Z,player 2,2024-04-19T01:59:28.341059378Z,01HVT10NRRJFPGKT2C9V2YBF3T,2024-04-19T01:54:55.687612311Z,rerun-slider- 0.3,2024-04-19T01:54:55.770240032Z,"{""age"":""23"",""gender"":""female"",""strength"":"""",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""yes"",""notes"":""no"",""politics"":""liberal"",""geo"":""united states"",""ethnicity"":""white""}",2024-04-19T02:04:38.445990632Z,1,2024-04-19T02:04:38.516898909Z,{},2024-04-19T01:54:55.920701619Z,3,2024-04-19T01:58:25.772611809Z,game ended,2024-04-19T02:03:50.984626653Z,01HVT1147218PTGHYFF5DYTF9G,2024-04-19T02:03:36.614643453Z
01HVT1147218PTGHYFF5DYTF9G,true,2024-04-19T01:56:37.201369902Z,01HVSZ0EQPFRF7PA0NZJ1J17ZJ,2024-04-19T01:55:10.258719046Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:55:10.258719046Z,"[""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                                   ""]",2024-04-19T01:59:28.341059378Z,jo,2024-04-19T01:55:10.178207579Z,player 3,2024-04-19T01:59:28.341059378Z,01HVT1140AWD98HVY5W5KH10ZM,2024-04-19T01:55:10.178207579Z,rerun-slider- 0.3,2024-04-19T01:55:10.258719046Z,"{""age"":""27"",""gender"":""female"",""strength"":""pay attention and estimate"",""fair"":""yes"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""yes"",""notes"":""yes"",""politics"":""republican"",""geo"":""usa"",""ethnicity"":""white""}",2024-04-19T02:04:49.323011935Z,1,2024-04-19T02:04:49.408410844Z,{},2024-04-19T01:55:10.390076709Z,3,2024-04-19T01:56:35.196023317Z,game ended,2024-04-19T02:03:50.984626653Z,01HVT13ZFTGR9WMZG9BA1YP9T1,2024-04-19T02:03:36.614643453Z
01HVT11P6TCY16FXZZK71FNZVZ,true,2024-04-19T02:04:35.493022162Z,01HVT134HS8ZDQ1789GEY5KHVW,2024-04-19T02:02:51.037964388Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:02:51.037964388Z,"[""                                   "",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2024-04-19T02:06:33.949103929Z,5d31bb8d67f7280001cd1159,2024-04-19T01:55:28.602353114Z,player 2,2024-04-19T02:06:33.949103929Z,01HVT11NRBVR946S4F4P822E2B,2024-04-19T01:55:28.602353114Z,rerun-slider- 0.3,2024-04-19T02:02:51.037964388Z,"{""age"":""35"",""gender"":""Female"",""strength"":""Average"",""fair"":""Yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""I don't see why they would lie"",""notes"":""Yes"",""politics"":""Somewhat Liberal"",""geo"":""Canada"",""ethnicity"":""Asian""}",2024-04-19T02:21:37.343642978Z,1,2024-04-19T02:21:37.446932917Z,{},2024-04-19T01:55:28.950935176Z,3,2024-04-19T02:04:26.434867167Z,game ended,2024-04-19T02:20:33.098289843Z,01HVT11ZG911SXW06B6FG7ZN60,2024-04-19T02:20:03.920520153Z
01HVT11ZG911SXW06B6FG7ZN60,true,2024-04-19T02:05:30.344641045Z,01HVT134HS8ZDQ1789GEY5KHVW,2024-04-19T02:02:51.037964388Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:02:51.037964388Z,"[""                                   "",""🐿️"",""🐇"",""🐿️""]",2024-04-19T02:06:33.949103929Z,60e0dc6be0772b7dfdad9b2c,2024-04-19T01:55:38.121170743Z,player 3,2024-04-19T02:06:33.949103929Z,01HVT11YS1APBFN55GWE3A4GFX,2024-04-19T01:55:38.121170743Z,rerun-slider- 0.3,2024-04-19T02:02:51.037964388Z,"{""age"":""28"",""gender"":""Male"",""strength"":""I feel I played rather well as a team player giving my best and also using my initiative to the best of my ability."",""fair"":""Yes as also as stated there was also opportunity for a bonus if we worked well."",""feedback"":""Just the loading times and times to figure out the questions to the best of my ability in the given time frame."",""education"":""high-school"",""teammates"":""I feel they were pretty warm in there accuracy, also though I used my own initiative alongside the advice."",""notes"":""I took into account what I was told and used it towards a decision."",""politics"":""Middle"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-04-19T02:24:43.205040797Z,1,2024-04-19T02:24:43.307422524Z,{},2024-04-19T01:55:38.505369726Z,3,2024-04-19T02:04:33.537053564Z,game ended,2024-04-19T02:20:33.098289843Z,01HVT1JR62647KW3RR4M05WW3R,2024-04-19T02:20:03.920520153Z
01HVT13ZFTGR9WMZG9BA1YP9T1,true,2024-04-19T01:59:26.930877589Z,01HVSZ0EQPFRF7PA0NZJ1J17ZJ,2024-04-19T01:56:43.726423201Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:56:43.726423201Z,"[""🐇"",""                                   "",""🐿️"",""🐇""]",2024-04-19T01:59:28.341059378Z,615dc51a3a18c145f4e09db3,2024-04-19T01:56:43.642477851Z,player 4,2024-04-19T01:59:28.341059378Z,01HVT13Z8A1Q55GHX8C78WQ8YN,2024-04-19T01:56:43.642477851Z,rerun-slider- 0.3,2024-04-19T01:56:43.726423201Z,"{""age"":""24"",""gender"":""M"",""strength"":""Medium"",""fair"":""yes"",""feedback"":""-"",""education"":""bachelor"",""teammates"":""I couldnt undertsand their reasoning"",""notes"":""On how they would reply"",""politics"":""neutral"",""geo"":""Canada"",""ethnicity"":""Black""}",2024-04-19T02:05:24.007098156Z,1,2024-04-19T02:05:24.090727739Z,{},2024-04-19T01:56:43.920065595Z,3,2024-04-19T01:59:19.427129852Z,game ended,2024-04-19T02:03:50.984626653Z,01HVT10JZB1DZ2AKAJ93G373QH,2024-04-19T02:03:36.614643453Z
01HVT140MDJYWT938WS045DK4G,true,2024-04-19T01:59:25.36456375Z,01HVSZ0ES2EMFHC31A7AX15KVY,2024-04-19T01:56:44.889682952Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:56:44.889682952Z,"[""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐿️""]",2024-04-19T02:02:52.487561668Z,661304df0c516efc8d220978,2024-04-19T01:56:44.813220466Z,player 1,2024-04-19T02:02:52.487561668Z,01HVT140C1Q5N3EK6NV9FC0PGZ,2024-04-19T01:56:44.813220466Z,rerun-slider- 0.3,2024-04-19T01:56:44.889682952Z,"{""age"":""52"",""gender"":""female"",""strength"":""math ratios"",""fair"":""sure"",""feedback"":""the game was slow, would have liked it to be quicker for sure"",""education"":""master"",""teammates"":""yes, i think they were"",""notes"":""no"",""politics"":""liberal"",""geo"":""Canada"",""ethnicity"":""white""}",2024-04-19T02:12:37.573569547Z,1,2024-04-19T02:12:37.730652922Z,{},2024-04-19T01:56:45.108793904Z,3,2024-04-19T01:58:48.097718229Z,game ended,2024-04-19T02:10:51.538110211Z,01HVT1567039GPKYJV88M7534B,2024-04-19T02:10:12.338580887Z
01HVT1567039GPKYJV88M7534B,true,2024-04-19T02:00:05.959255803Z,01HVSZ0ES2EMFHC31A7AX15KVY,2024-04-19T01:57:23.374912062Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:57:23.374912062Z,"[""🐿️"",""                                   "",""🐇""]",2024-04-19T02:02:52.487561668Z,602c42fcd6ab3e5033c45951,2024-04-19T01:57:23.296761215Z,player 2,2024-04-19T02:02:52.487561668Z,01HVT1560155SY6KSHEYGJDXCN,2024-04-19T01:57:23.296761215Z,rerun-slider- 0.3,2024-04-19T01:57:23.374912062Z,"{""age"":""41"",""gender"":""female"",""strength"":""I had one of each animal, which was easy, but everyone else's percentages were similar to each other but different than mine."",""fair"":""yes!"",""feedback"":""no problems encountered, cute survey, thank you!"",""education"":""bachelor"",""teammates"":""I believe so, but most of my rounds felt very similar to each other and all had a different ratio than I did."",""notes"":""I did not, but I kept a mental list."",""politics"":""democrat"",""geo"":""US"",""ethnicity"":""white""}",2024-04-19T02:13:18.672839837Z,1,2024-04-19T02:13:18.519923606Z,{},2024-04-19T01:57:23.495295694Z,3,2024-04-19T01:59:53.592679309Z,game ended,2024-04-19T02:10:51.538110211Z,01HVT16YZEXP3QREA660XXBSQM,2024-04-19T02:10:12.338580887Z
01HVT16YZEXP3QREA660XXBSQM,true,2024-04-19T02:02:50.938042695Z,01HVSZ0ES2EMFHC31A7AX15KVY,2024-04-19T01:58:21.499539288Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:58:21.499539288Z,"[""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐇"",""🐿️""]",2024-04-19T02:02:52.487561668Z,651892ece1899419135cb269,2024-04-19T01:58:21.422282772Z,player 3,2024-04-19T02:02:52.487561668Z,01HVT16YSWY0K8CBQNSXDNF2WS,2024-04-19T01:58:21.422282772Z,rerun-slider- 0.3,2024-04-19T01:58:21.499539288Z,"{""age"":""20"",""gender"":""Male"",""strength"":"""",""fair"":""Yes"",""feedback"":""A bit laggy"",""education"":""high-school"",""teammates"":""Don't think they were real players"",""notes"":""Yes"",""politics"":"""",""geo"":""Canada"",""ethnicity"":""Asian""}",2024-04-19T02:11:58.51471197Z,1,2024-04-19T02:11:58.706472314Z,{},2024-04-19T01:58:21.586143407Z,3,2024-04-19T02:01:11.875919589Z,game ended,2024-04-19T02:10:51.538110211Z,01HVT17YSYS2JNN8XJ77AS76GY,2024-04-19T02:10:12.338580887Z
01HVT17GJJQ8AP9WCYFTXY4ED9,,,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:09:24.882985022Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:09:24.882985022Z,"[""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐿️""]",2024-04-19T02:14:34.337170122Z,615628491d10d2dda4037437,2024-04-19T01:58:39.442450777Z,player 2,2024-04-19T02:14:34.337170122Z,01HVT17G47YXY9GKJEJTQHJAYR,2024-04-19T01:58:39.442450777Z,rerun-slider- 0.3,2024-04-19T02:09:24.882985022Z,,,,,{},2024-04-19T01:58:39.791913173Z,1,2024-04-19T01:58:47.326586982Z,game ended,2024-04-19T02:23:27.285005268Z,01HVT1NQABFBMS7W6ZQC30VKSJ,2024-04-19T02:23:10.575902743Z
01HVT17YSYS2JNN8XJ77AS76GY,true,2024-04-19T02:01:23.39405425Z,01HVSZ0ES2EMFHC31A7AX15KVY,2024-04-19T01:58:54.140879731Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:58:54.140879731Z,"[""🐿️"",""🐇"",""                                   "",""🐿️""]",2024-04-19T02:02:52.487561668Z,6333dafae0a6b172dd2bd2af,2024-04-19T01:58:54.014426797Z,player 4,2024-04-19T02:02:52.487561668Z,01HVT17YCVA6QWN1KKFRA6MD4A,2024-04-19T01:58:54.014426797Z,rerun-slider- 0.3,2024-04-19T01:58:54.140879731Z,"{""age"":""34"",""gender"":""Male"",""strength"":""It seems simple enough, so I think I did fine. Without using words directly, it can be very difficult to communicate effectively to others, though."",""fair"":""Yes."",""feedback"":""Everything worked fine!"",""education"":""bachelor"",""teammates"":""I can only see my window, so I have no way of knowing."",""notes"":""I tried to average out the notes from others to get a \""final ratio\"" of animals."",""politics"":""Independent"",""geo"":""United States"",""ethnicity"":""White""}",2024-04-19T02:13:25.08714878Z,1,2024-04-19T02:13:25.266963887Z,{},2024-04-19T01:58:54.585714007Z,3,2024-04-19T02:01:00.203957649Z,game ended,2024-04-19T02:10:51.538110211Z,01HVT140MDJYWT938WS045DK4G,2024-04-19T02:10:12.338580887Z
01HVT1AYC1Z88RHMB827BDVGWQ,true,2024-04-19T02:05:14.542412023Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:02:51.037964388Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:02:51.037964388Z,"[""🐿️"",""🐇"",""🐿️"",""                                   ""]",2024-04-19T02:07:25.438448858Z,63cf9471d0cf4c4c8ebd9ee7,2024-04-19T02:00:31.873845458Z,player 1,2024-04-19T02:07:25.438448858Z,01HVT1AXK5DPGN9DY96B6SWB70,2024-04-19T02:00:31.873845458Z,rerun-slider- 0.3,2024-04-19T02:02:51.037964388Z,"{""age"":""38"",""gender"":""Male"",""strength"":""Not very strong"",""fair"":""Yes"",""feedback"":""none"",""education"":""high-school"",""teammates"":""Most seemed to be truthful"",""notes"":""Yes"",""politics"":""Conservative"",""geo"":""English"",""ethnicity"":""White""}",2024-04-19T02:26:08.783632805Z,1,2024-04-19T02:26:08.874739241Z,{},2024-04-19T02:00:32.374466468Z,3,2024-04-19T02:05:05.569968957Z,game ended,2024-04-19T02:21:30.414969408Z,01HVT1KK59ZC5CPHVKCDETD4Z1,2024-04-19T02:20:56.768463393Z
01HVT1HT4NR346C2EA28QEEB8W,true,2024-04-19T02:05:29.928512132Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:07:07.66401588Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:07.66401588Z,"[""🐇"",""🐿️"",""                                   ""]",2024-04-19T02:08:25.828917811Z,5e56457f6370ba0184e041b4,2024-04-19T02:04:16.917961456Z,player 1,2024-04-19T02:08:25.828917811Z,01HVT1HS0AGSP4DHER2WSDRCEF,2024-04-19T02:04:16.917961456Z,rerun-slider- 0.3,2024-04-19T02:07:07.66401588Z,"{""age"":""25"",""gender"":""Male"",""strength"":""NA"",""fair"":""NA"",""feedback"":""None"",""education"":""other"",""teammates"":""Not sure"",""notes"":""No"",""politics"":""Democrat"",""geo"":""United States"",""ethnicity"":""White""}",2024-04-19T02:22:06.772065887Z,1,2024-04-19T02:22:06.875895072Z,{},2024-04-19T02:04:17.564875543Z,3,2024-04-19T02:05:24.707656756Z,game ended,2024-04-19T02:21:00.049041691Z,01HVT1JBQWTYWC482A9SFG11BW,2024-04-19T02:20:40.983766454Z
01HVT1JBQWTYWC482A9SFG11BW,true,2024-04-19T02:07:55.248289801Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:07:05.436516057Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:05.436516057Z,"[""🐿️"",""🐿️"",""                                   "",""🐿️""]",2024-04-19T02:08:25.828917811Z,63658b4da2cc06a1cf53887c,2024-04-19T02:04:34.940880821Z,player 2,2024-04-19T02:08:25.828917811Z,01HVT1JB5PJ0DFSY7M9ZTQS597,2024-04-19T02:04:34.940880821Z,rerun-slider- 0.3,2024-04-19T02:07:05.436516057Z,"{""age"":""40"",""gender"":""Male"",""strength"":""average"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""sometimes i changed my choice to the unanimous choice but decided i had to stick to what i could see"",""notes"":""i took into consideration some of the times"",""politics"":""right"",""geo"":""British"",""ethnicity"":""Asian""}",2024-04-19T02:24:05.24384384Z,1,2024-04-19T02:24:05.097545701Z,{},2024-04-19T02:04:35.316792518Z,3,2024-04-19T02:07:51.611760955Z,game ended,2024-04-19T02:21:00.049041691Z,01HVT1JQTGH61M2T77SRWC5C9Y,2024-04-19T02:20:40.983766454Z
01HVT1JGMD1XNVKNS1N865NR4W,true,2024-04-19T02:11:21.150557397Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:08:05.906912936Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:08:05.906912936Z,"[""🐿️"",""🐇"",""                                   ""]",2024-04-19T02:11:27.095456599Z,63fbf0e3b18cc14adc0dbfb6,2024-04-19T02:04:39.949449373Z,player 1,2024-04-19T02:11:27.095456599Z,01HVT1JG006XR7Q449421T0B73,2024-04-19T02:04:39.949449373Z,rerun-slider- 0.3,2024-04-19T02:08:05.906912936Z,"{""age"":""54"",""gender"":""Male"",""strength"":""The collation of the various population estimates over the 12 rounds"",""fair"":""Quite"",""feedback"":""The game was glitch free and was particularly engaging and dynamic throughout. It was easy to stay focused."",""education"":""bachelor"",""teammates"":""They appeared to be telling the truth. The more measurements the more the overall figure was tempered and honed."",""notes"":""Only mental notes as there were not that many messages"",""politics"":""None"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-19T02:26:01.911766869Z,1,2024-04-19T02:26:02.031730571Z,{},2024-04-19T02:04:40.384777525Z,3,2024-04-19T02:11:00.253222972Z,game ended,2024-04-19T02:22:34.458616083Z,01HVT1M538JG3PNJZ7GWM5SKD5,2024-04-19T02:22:06.650728624Z
01HVT1JQTGH61M2T77SRWC5C9Y,true,2024-04-19T02:07:15.187768558Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:07:07.66401588Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T02:07:07.66401588Z,"[""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇""]",2024-04-19T02:08:25.828917811Z,5e3771ec1c0a777104418d79,2024-04-19T02:04:47.31223212Z,player 3,2024-04-19T02:08:25.828917811Z,01HVT1JQPCBYQCQNSAHVKY4ESS,2024-04-19T02:04:47.31223212Z,rerun-slider- 0.3,2024-04-19T02:07:07.66401588Z,"{""age"":""64"",""gender"":""Male"",""strength"":""Weak to average"",""fair"":""Uncertain"",""feedback"":""Among the oddest experiments I have ever participated in on the Prolific platform."",""education"":""other"",""teammates"":""I have no idea as to whether or not the other players were either good or truthful!"",""notes"":""No notes taken."",""politics"":""Conservative"",""geo"":""Canadian"",""ethnicity"":""Caucasian""}",2024-04-19T02:24:59.441490433Z,1,2024-04-19T02:24:59.534915009Z,{},2024-04-19T02:04:47.590333465Z,3,2024-04-19T02:06:49.453190378Z,game ended,2024-04-19T02:21:00.049041691Z,01HVT1K6XDCEH0AQBZRMWE8HFP,2024-04-19T02:20:40.983766454Z
