id,emojiArray,emojiArrayLastChangedAt,participantID,participantIDLastChangedAt,exitStep,exitStepLastChangedAt,treatment,treatmentLastChangedAt,exitSurvey,exitSurveyLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,recipient,recipientLastChangedAt,treatmentName,treatmentNameLastChangedAt,name,nameLastChangedAt,introDone,introDoneLastChangedAt,intro,introLastChangedAt,urlParams,urlParamsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt
01HWDQ1KMPG6PQER2PZR5WYB9D,,,01HWDQ1K0X9ARXS417ES0ACJ0G,2024-04-26T17:25:28.854533419Z,1,2024-04-26T17:28:15.627383976Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-26T17:25:28.865268153Z,"{""age"":""34"",""gender"":""Male"",""strength"":""I didn't play the game, after reading the instruction it took me to this page."",""fair"":""I didn't play the game, after reading the instruction it took me to this page."",""feedback"":""I didn't play the game, after reading the instruction it took me to this page."",""education"":""high-school"",""teammates"":""I didn't play the game, after reading the instruction it took me to this page."",""notes"":""I didn't play the game, after reading the instruction it took me to this page."",""politics"":"""",""geo"":""England"",""ethnicity"":""White""}",2024-04-26T17:28:15.624567204Z,5b48bbd1ff7497000125102f,2024-04-26T17:25:28.854533419Z,,,rerun-interactive-0.3,2024-04-26T17:25:28.865268153Z,,,,,1,2024-04-26T17:25:39.798157514Z,{},2024-04-26T17:25:29.185850293Z,no more games,2024-04-26T18:44:09.519832664Z,,2024-04-26T17:27:19.332261308Z
01HWDQ4HY9BPPADZWDP7NPNP49,"[""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇"",""                                   "",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇""]",2024-04-26T17:31:43.557152398Z,01HWDQ4HJZG09NAPKR6SFJE4RB,2024-04-26T17:27:05.417683048Z,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:27:05.426438948Z,,,65e2c05e18e580e20c6a73dc,2024-04-26T17:27:05.417683048Z,01HWDQ614QMVRB2X11EB2W8WZY,2024-04-26T17:40:55.186738325Z,rerun-unidirectional- 0.7,2024-04-26T17:27:05.426438948Z,player 1,2024-04-26T17:31:43.557152398Z,true,2024-04-26T17:28:50.228554099Z,4,2024-04-26T17:28:41.632082173Z,{},2024-04-26T17:27:05.627026447Z,game ended,2024-04-26T17:41:41.338418929Z,01HWDP6MT76GJHYQ3ZNSA34G9K,2024-04-26T17:27:05.426438948Z
01HWDQ4S7J66F64VNNTWSEYZAC,,,01HWDQ4RDE3XYJPRP2WC0CR357,2024-04-26T17:27:12.88242372Z,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,,,5cf97d7e50880e0019af630b,2024-04-26T17:27:12.88242372Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,3,2024-04-26T17:30:31.280120637Z,{},2024-04-26T17:27:13.312427618Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQ614QMVRB2X11EB2W8WZY,"[""🐇"",""                                   "",""🐿️""]",2024-04-26T17:31:43.557152398Z,01HWDQ611KDB1TQZDEAENV6JV1,2024-04-26T17:27:53.751049966Z,1,2024-04-26T17:43:01.863305517Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:27:53.758512393Z,"{""age"":""20"",""gender"":""Female"",""strength"":""I felt I could make accurate estimates of bunnies to squirrels"",""fair"":""Yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""Yes, it seemed like they were"",""notes"":""Yes I did"",""politics"":""Middle"",""geo"":""United States"",""ethnicity"":""Native American""}",2024-04-26T17:43:01.854229202Z,65073cf2cfab5c4f24b75423,2024-04-26T17:27:53.751049966Z,01HWDQ6J7YBW3M1ME8NHWDYF3K,2024-04-26T17:40:55.186738325Z,rerun-unidirectional- 0.7,2024-04-26T17:27:53.758512393Z,player 2,2024-04-26T17:31:43.557152398Z,true,2024-04-26T17:29:18.818289734Z,4,2024-04-26T17:29:14.381667525Z,{},2024-04-26T17:27:53.791974088Z,game ended,2024-04-26T17:41:41.338418929Z,01HWDP6MT76GJHYQ3ZNSA34G9K,2024-04-26T17:27:53.758512393Z
01HWDQ6J7YBW3M1ME8NHWDYF3K,"[""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐇""]",2024-04-26T17:31:43.557152398Z,01HWDQ6J3P54F6MHTDBGHCG4XC,2024-04-26T17:28:11.262779395Z,1,2024-04-26T17:42:14.890911645Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:28:11.272450733Z,"{""age"":""36"",""gender"":""female"",""strength"":""Pretty strong"",""fair"":""i think so"",""feedback"":""there were many rounds where I did not receive a message"",""education"":""master"",""teammates"":""i think so"",""notes"":""yes"",""politics"":""liberal"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-26T17:42:14.903670286Z,61082dba4ec8d602637a3aea,2024-04-26T17:28:11.262779395Z,01HWDQ6NFP1V656JGWQZ7GTGKY,2024-04-26T17:40:55.186738325Z,rerun-unidirectional- 0.7,2024-04-26T17:28:11.272450733Z,player 3,2024-04-26T17:31:43.557152398Z,true,2024-04-26T17:29:52.990628043Z,4,2024-04-26T17:29:49.982195356Z,{},2024-04-26T17:28:11.342691359Z,game ended,2024-04-26T17:41:41.338418929Z,01HWDP6MT76GJHYQ3ZNSA34G9K,2024-04-26T17:28:11.272450733Z
01HWDQ6NFP1V656JGWQZ7GTGKY,"[""🐿️"",""🐇"",""                                   "",""🐇""]",2024-04-26T17:31:43.557152398Z,01HWDQ6MQ2QDAKE7WE1B359Y4Q,2024-04-26T17:28:14.582321054Z,1,2024-04-26T17:42:15.679733049Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:28:14.590099108Z,"{""age"":""33"",""gender"":"""",""strength"":""It was good, but my prompts to share more info were not matched"",""fair"":""No, others didnt feel like cooperating"",""feedback"":"""",""education"":""master"",""teammates"":""I am not sure"",""notes"":""no"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-26T17:42:15.669627769Z,605b1abc47f5351342d9d6e6,2024-04-26T17:28:14.582321054Z,01HWDQ4HY9BPPADZWDP7NPNP49,2024-04-26T17:40:55.186738325Z,rerun-unidirectional- 0.7,2024-04-26T17:28:14.590099108Z,player 4,2024-04-26T17:31:43.557152398Z,true,2024-04-26T17:31:43.413160423Z,4,2024-04-26T17:31:30.627576164Z,{},2024-04-26T17:28:14.936293596Z,game ended,2024-04-26T17:41:41.338418929Z,01HWDP6MT76GJHYQ3ZNSA34G9K,2024-04-26T17:28:14.590099108Z
01HWDQ75BFD6VBD50447SWWGD2,"[""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐇"",""                                   "",""🐇""]",2024-04-26T17:36:32.70803235Z,01HWDQ753224EB5WKVMYREQD21,2024-04-26T17:28:30.831645298Z,1,2024-04-26T17:47:17.839352718Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:35:43.087866091Z,"{""age"":""30"",""gender"":""Male"",""strength"":""I was consistent in what information I provided"",""fair"":""I think pay is fair"",""feedback"":""I don't have any other comments"",""education"":""bachelor"",""teammates"":""I think they are and I think they are telling the truth"",""notes"":""I memorized what others said"",""politics"":""Moderate"",""geo"":""USA"",""ethnicity"":""Asian""}",2024-04-26T17:47:17.852787174Z,63150b2e1cfa995c03244696,2024-04-26T17:28:30.831645298Z,01HWDQDR49CH9DFDA0VFSWC801,2024-04-26T17:45:32.422952769Z,rerun-unidirectional- 0.7,2024-04-26T17:35:43.087866091Z,player 1,2024-04-26T17:36:32.70803235Z,true,2024-04-26T17:36:02.224143208Z,4,2024-04-26T17:35:57.724188266Z,{},2024-04-26T17:28:30.996104964Z,game ended,2024-04-26T17:46:20.113329401Z,01HWDQD50ZATPME14E53TC1C09,2024-04-26T17:35:43.087866091Z
01HWDQ7ZB1D4J245JHF8MSDTSX,,,01HWDQ7YMQ5Z1RA7TP5HS722PP,2024-04-26T17:28:57.441961291Z,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,,,578e9a9bfa4465000113f154,2024-04-26T17:28:57.441961291Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,4,2024-04-26T17:33:50.070892591Z,{},2024-04-26T17:28:57.852691955Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQ9FQX7TWRZ35ZWRNEYGNZ,"[""🐇"",""🐿️"",""                                   ""]",2024-04-26T17:35:43.236716622Z,01HWDQ9F4C6RPZC1MAJH4ZH4BP,2024-04-26T17:29:47.005763424Z,1,2024-04-26T17:49:00.760781716Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:31:43.432711677Z,"{""age"":""33"",""gender"":""Male"",""strength"":""Good at counting"",""fair"":""No"",""feedback"":"""",""education"":""other"",""teammates"":""I don't know but I can't see  why they'd lie"",""notes"":""No"",""politics"":""Central"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-26T17:49:00.741346926Z,60342244209dba1bf40d4923,2024-04-26T17:29:47.005763424Z,01HWDQA0EWWYQBG0GHD55JNP7C,2024-04-26T17:46:50.130137021Z,rerun-unidirectional- 0.7,2024-04-26T17:31:43.432711677Z,player 1,2024-04-26T17:35:43.236716622Z,true,2024-04-26T17:31:59.376692049Z,4,2024-04-26T17:31:55.468313537Z,{},2024-04-26T17:29:47.332596979Z,game ended,2024-04-26T17:47:50.703771717Z,01HWDP6M1QBG7W2CCS8BGXG6HT,2024-04-26T17:31:43.432711677Z
01HWDQA0EWWYQBG0GHD55JNP7C,"[""🐇"",""                                   "",""🐿️""]",2024-04-26T17:35:43.236716622Z,01HWDQ9ZS4MPYW48BP9ERJ3WPK,2024-04-26T17:30:04.124062812Z,1,2024-04-26T17:49:32.475139336Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:30:04.136000721Z,"{""age"":""25"",""gender"":""Male"",""strength"":""pretty good"",""fair"":""Yeah"",""feedback"":""n/a"",""education"":""master"",""teammates"":""Sometimes they were good, other times they wouldn't reply or they would reply with strange names for the squirrels and rabbits"",""notes"":""Yes"",""politics"":""Left"",""geo"":""Scotland"",""ethnicity"":""White""}",2024-04-26T17:49:32.464195123Z,5b23e494ac467800010cfdac,2024-04-26T17:30:04.124062812Z,01HWDQA8E6BRG4KMW7XCY77J1K,2024-04-26T17:46:50.130137021Z,rerun-unidirectional- 0.7,2024-04-26T17:30:04.136000721Z,player 2,2024-04-26T17:35:43.236716622Z,true,2024-04-26T17:33:10.317568436Z,4,2024-04-26T17:33:06.480430173Z,{},2024-04-26T17:30:04.473378418Z,game ended,2024-04-26T17:47:50.703771717Z,01HWDP6M1QBG7W2CCS8BGXG6HT,2024-04-26T17:30:04.136000721Z
01HWDQA8E6BRG4KMW7XCY77J1K,"[""🐇"",""🐇"",""🐇"",""🐿️"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇""]",2024-04-26T17:35:43.236716622Z,01HWDQA8AX43GFRP8YV8YVC319,2024-04-26T17:30:12.2947183Z,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:30:12.30640981Z,,,5de8695380e0fc7e7ac9f271,2024-04-26T17:30:12.2947183Z,01HWDQBA5RJ2NRY9V3H7HCTTVR,2024-04-26T17:46:50.130137021Z,rerun-unidirectional- 0.7,2024-04-26T17:30:12.30640981Z,player 3,2024-04-26T17:35:43.236716622Z,true,2024-04-26T17:32:44.090109957Z,4,2024-04-26T17:32:41.074060952Z,{},2024-04-26T17:30:12.356751386Z,game ended,2024-04-26T17:47:50.703771717Z,01HWDP6M1QBG7W2CCS8BGXG6HT,2024-04-26T17:30:12.30640981Z
01HWDQBA5RJ2NRY9V3H7HCTTVR,"[""🐇"",""🐿️"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇""]",2024-04-26T17:35:43.236716622Z,01HWDQB9G1N0HD0CQYDA0K3FKD,2024-04-26T17:30:46.840781443Z,1,2024-04-26T17:49:05.160737682Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:30:46.855738415Z,"{""age"":""27"",""gender"":""female"",""strength"":""strong"",""fair"":""yes"",""feedback"":""didn't receive answers in some rounds"",""education"":""high-school"",""teammates"":""yes"",""notes"":""yes"",""politics"":""neutral"",""geo"":""nigerian"",""ethnicity"":""black african""}",2024-04-26T17:49:04.989583742Z,65e6e6639cd207f10df8a390,2024-04-26T17:30:46.840781443Z,01HWDQ9FQX7TWRZ35ZWRNEYGNZ,2024-04-26T17:46:50.130137021Z,rerun-unidirectional- 0.7,2024-04-26T17:30:46.855738415Z,player 4,2024-04-26T17:35:43.236716622Z,true,2024-04-26T17:35:43.006895828Z,4,2024-04-26T17:35:14.047135894Z,{},2024-04-26T17:30:47.191837772Z,game ended,2024-04-26T17:47:50.703771717Z,01HWDP6M1QBG7W2CCS8BGXG6HT,2024-04-26T17:30:46.855738415Z
01HWDQBM4YYGPFMTSAM599KWAY,,,01HWDQBM0306NW48KSW1K6TSG8,2024-04-26T17:30:57.054737074Z,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,,,60ea5c6d8fcc1129d20b7b92,2024-04-26T17:30:57.054737074Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,1,2024-04-26T17:31:03.529168531Z,{},2024-04-26T17:30:57.145048217Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQDR49CH9DFDA0VFSWC801,"[""🐇"",""🐇"",""                                   "",""🐇"",""🐇""]",2024-04-26T17:36:32.70803235Z,01HWDQDQSVGT94FP5688616FH9,2024-04-26T17:32:06.66531347Z,1,2024-04-26T17:47:25.283563343Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:35:43.087866091Z,"{""age"":""50"",""gender"":""female"",""strength"":""Not very strong"",""fair"":""Not sure"",""feedback"":"""",""education"":""master"",""teammates"":""No, I don't think they were telling the truth."",""notes"":""No"",""politics"":""liberal"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-26T17:47:25.265753418Z,6605c26803e0ed0bb5cdd951,2024-04-26T17:32:06.66531347Z,01HWDQGDSX49XTBKSNJ404TEEA,2024-04-26T17:45:32.422952769Z,rerun-unidirectional- 0.7,2024-04-26T17:35:43.087866091Z,player 2,2024-04-26T17:36:32.70803235Z,true,2024-04-26T17:36:11.224434838Z,4,2024-04-26T17:35:54.536945864Z,{},2024-04-26T17:32:06.849651285Z,game ended,2024-04-26T17:46:20.113329401Z,01HWDQD50ZATPME14E53TC1C09,2024-04-26T17:35:43.087866091Z
01HWDQFEGMSHC21GNTT8T39W6X,,,01HWDQF84VPJW39TNSGN7XS6QK,2024-04-26T17:33:02.357032547Z,1,2024-04-26T17:41:16.834741689Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,"{""age"":""2"",""gender"":"""",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":"""",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-26T17:41:16.82644836Z,661e3a932f76899100a76949,2024-04-26T17:33:02.357032547Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,4,2024-04-26T17:37:02.158653034Z,{},2024-04-26T17:33:05.235103734Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQG7S4KNGW16X5C8VN3V28,"[""🐇"",""                                   "",""🐇"",""🐇""]",2024-04-26T17:37:07.212055611Z,01HWDQG7C24NW4QCVJ236E9GEQ,2024-04-26T17:33:28.228978477Z,1,2024-04-26T17:50:09.759565358Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:36:32.551004777Z,"{""age"":""23"",""gender"":""female"",""strength"":""I am good at math and percentages so I think I did good. But I should have written down the ratios from the start."",""fair"":""Absolutely."",""feedback"":""N/A."",""education"":""bachelor"",""teammates"":""I am not sure how to assess that quite honestly."",""notes"":""No but I should have."",""politics"":""left/liberal"",""geo"":""Canada"",""ethnicity"":""south asian""}",2024-04-26T17:50:09.742208505Z,6536bbd5627b7ce07e2a8dba,2024-04-26T17:33:28.228978477Z,01HWDQHV0EBDMFJBJQTYFGTP1G,2024-04-26T17:47:44.658296859Z,rerun-unidirectional- 0.7,2024-04-26T17:36:32.551004777Z,player 1,2024-04-26T17:37:07.212055611Z,true,2024-04-26T17:36:37.073453412Z,4,2024-04-26T17:36:14.039365768Z,{},2024-04-26T17:33:28.442978306Z,game ended,2024-04-26T17:48:35.14455117Z,01HWDP6KA5EXRA4KS4CNGYQDZP,2024-04-26T17:36:32.551004777Z
01HWDQGDSX49XTBKSNJ404TEEA,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-26T17:36:32.70803235Z,01HWDQGD065X1AXEV7J562C9XR,2024-04-26T17:33:34.397146384Z,1,2024-04-26T17:48:43.600808365Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:35:43.087866091Z,"{""age"":""30"",""gender"":""Male "",""strength"":""I told the truth of what i saw."",""fair"":""I feel it was okay. The study did seem to take longer than I anticipated considering the pay."",""feedback"":"""",""education"":""high-school"",""teammates"":""I assumed they were telling the truth and said it how they seen it."",""notes"":""I did take note of what they were saying"",""politics"":""Centre"",""geo"":""British"",""ethnicity"":""Pakistani""}",2024-04-26T17:48:43.591440609Z,57732cfcda75d30001487571,2024-04-26T17:33:34.397146384Z,01HWDQHEKRBT0Y5F6HRWGNM31G,2024-04-26T17:45:32.422952769Z,rerun-unidirectional- 0.7,2024-04-26T17:35:43.087866091Z,player 3,2024-04-26T17:36:32.70803235Z,true,2024-04-26T17:36:26.625408253Z,4,2024-04-26T17:36:15.913446001Z,{},2024-04-26T17:33:36.758381835Z,game ended,2024-04-26T17:46:20.113329401Z,01HWDQD50ZATPME14E53TC1C09,2024-04-26T17:35:43.087866091Z
01HWDQH1J1M4J5J07DTTYPENH4,,,01HWDQH0VKSD6P8505ADPHFW1N,2024-04-26T17:33:54.625445204Z,1,2024-04-26T17:39:17.438962755Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,"{""age"":""57"",""gender"":""female"",""strength"":""n/a"",""fair"":""n/a"",""feedback"":""The game didn't play for me. I completed the practice and was startign to answer a question and the survey skipped to this page. I don't get to complete any or see any messages."",""education"":""bachelor"",""teammates"":""n/a"",""notes"":""n/a"",""politics"":""left"",""geo"":""uk"",""ethnicity"":""white""}",2024-04-26T17:39:17.431275421Z,5957a896eb4f4a00011688b5,2024-04-26T17:33:54.625445204Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,3,2024-04-26T17:36:56.109508926Z,{},2024-04-26T17:33:55.05322998Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQH44YASE9JXADCD6SM1R8,,,01HWDQH3ZZCM57WBR5A2ZJXNM9,2024-04-26T17:33:57.280260909Z,1,2024-04-26T17:38:45.99036097Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,"{""age"":""29"",""gender"":""female"",""strength"":""perceiving and relaying information"",""fair"":""yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""I have no idea if they were telling the truth"",""notes"":""no"",""politics"":""left"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-26T17:38:45.980597134Z,66115fd2696eb8224cbc458e,2024-04-26T17:33:57.280260909Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,3,2024-04-26T17:36:37.58681576Z,{},2024-04-26T17:33:57.374651571Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQHEKRBT0Y5F6HRWGNM31G,"[""🐇"",""🐇"",""🐇"",""🐇"",""                                   "",""🐇""]",2024-04-26T17:36:32.70803235Z,01HWDQHDHCR240J1AEMKE350NN,2024-04-26T17:34:07.993029847Z,1,2024-04-26T17:47:12.306288989Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:35:43.087866091Z,"{""age"":""29"",""gender"":""f"",""strength"":""Strong. I knew I was telling the truth all the way through and didn't deviate"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""don't know"",""notes"":""no"",""politics"":"""",""geo"":""UK"",""ethnicity"":""white""}",2024-04-26T17:47:12.295835564Z,5ba1116401a2c7000196d67c,2024-04-26T17:34:07.993029847Z,01HWDQ75BFD6VBD50447SWWGD2,2024-04-26T17:45:32.422952769Z,rerun-unidirectional- 0.7,2024-04-26T17:35:43.087866091Z,player 4,2024-04-26T17:36:32.70803235Z,true,2024-04-26T17:36:32.492281609Z,4,2024-04-26T17:36:28.982564922Z,{},2024-04-26T17:34:08.534861502Z,game ended,2024-04-26T17:46:20.113329401Z,01HWDQD50ZATPME14E53TC1C09,2024-04-26T17:35:43.087866091Z
01HWDQHK1REVMRN9AWV3W11149,,,01HWDQHJCH1JRNXKNFK5PAKB41,2024-04-26T17:34:12.536660647Z,1,2024-04-26T17:39:11.340672393Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,"{""age"":""66"",""gender"":""female"",""strength"":""I think I would be a good player"",""fair"":""Yes"",""feedback"":""No problems"",""education"":""high-school"",""teammates"":""Yes I think so"",""notes"":""Yes"",""politics"":""Labour"",""geo"":""British"",""ethnicity"":""White ""}",2024-04-26T17:39:11.331625964Z,55e9aa1c735c45001043fbb6,2024-04-26T17:34:12.536660647Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,2,2024-04-26T17:35:58.314340019Z,{},2024-04-26T17:34:12.862060547Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQHKW1MR99XEARCC31293G,,,01HWDQHKKS2FBX814V5KS43WET,2024-04-26T17:34:13.377457539Z,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,,,6512036d9b192b4d68403c39,2024-04-26T17:34:13.377457539Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,1,2024-04-26T17:34:21.44446332Z,{},2024-04-26T17:34:13.520764618Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQHQVKSYJNX5H2X3NZFDYB,,,01HWDQHQ6MYY8R6RPC4D6YNF4G,2024-04-26T17:34:17.459479204Z,1,2024-04-26T17:38:59.225187922Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,"{""age"":""54"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""other"",""teammates"":""n/a"",""notes"":""no, cos i didn't grt to do anything before study glitched out"",""politics"":""left"",""geo"":""british"",""ethnicity"":""white""}",2024-04-26T17:38:59.202687227Z,60c20437c11bc80f4e6a70aa,2024-04-26T17:34:17.459479204Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,1,2024-04-26T17:35:07.904853906Z,{},2024-04-26T17:34:17.831029594Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQHV0EBDMFJBJQTYFGTP1G,"[""🐇"",""🐇"",""🐿️"",""🐇"",""                                   ""]",2024-04-26T17:37:07.212055611Z,01HWDQHTETHA2GR5WW4HB8NTQA,2024-04-26T17:34:20.686095838Z,1,2024-04-26T17:49:22.303660357Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T17:36:32.551004777Z,"{""age"":""43"",""gender"":""Male"",""strength"":""I was just trying to tell the truth."",""fair"":""Yes."",""feedback"":"""",""education"":""bachelor"",""teammates"":""Yes."",""notes"":""Yes."",""politics"":""Left"",""geo"":""US"",""ethnicity"":""Black""}",2024-04-26T17:49:22.289083724Z,61516c12872973b48c8594ae,2024-04-26T17:34:20.686095838Z,01HWDQK5VD3KSSYXPSRNP9HKPD,2024-04-26T17:47:44.658296859Z,rerun-unidirectional- 0.7,2024-04-26T17:36:32.551004777Z,player 2,2024-04-26T17:37:07.212055611Z,true,2024-04-26T17:37:03.459371659Z,4,2024-04-26T17:36:58.919604806Z,{},2024-04-26T17:34:20.986486152Z,game ended,2024-04-26T17:48:35.14455117Z,01HWDP6KA5EXRA4KS4CNGYQDZP,2024-04-26T17:36:32.551004777Z
01HWDQJ1CNQXDE9C4E2GYSWEV2,,,01HWDQJ100Z4QNZPGVEA6WJFXB,2024-04-26T17:34:27.221061033Z,1,2024-04-26T17:37:57.644693129Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,"{""age"":""33"",""gender"":""cis female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":"""",""notes"":""timed out"",""politics"":""far left"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-26T17:37:57.637094654Z,6110b9913b38a5077d8cb41e,2024-04-26T17:34:27.221061033Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,1,2024-04-26T17:34:40.985504255Z,{},2024-04-26T17:34:27.410732379Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
01HWDQJF5T33Y1X9NSZGFMY34M,,,01HWDQJEJB120575TK7KPPMA0K,2024-04-26T17:34:41.338918171Z,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:06:21.139041429Z,,,5b681788ca518a0001c7a755,2024-04-26T17:34:41.338918171Z,,,rerun-unidirectional- 0.7,2024-04-26T18:06:21.139041429Z,,,,,,,{},2024-04-26T17:34:41.669145839Z,game terminated,2024-04-26T18:06:28.772292653Z,01HWDP6F6QQMQH9A293M9HY603,2024-04-26T18:06:21.139041429Z
