id,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW3QNVE0YAVJ310MT39TQVVG,01HW3QNTWQ6BA3H39WHQEXJF3V,2024-04-22T20:24:07.872659458Z,01HW3QNTZV4GMSP39J64HTQC33,2024-04-22T20:24:07.872659458Z,01HW3QJEEKWJ6KN1BBK6CM960A,2024-04-22T20:24:07.872659458Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:24:07.872659458Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:24:07.872659458Z,50,2024-04-22T20:24:22.879766253Z,64,2024-04-22T20:24:22.876151957Z,true,2024-04-22T20:24:23.023043602Z
01HW3QNVE75CZM16DN5FR9ANS2,01HW3QNTWQ6BA3H39WHQEXJF3V,2024-04-22T20:24:07.87988753Z,01HW3QNTZV4GMSP39J64HTQC33,2024-04-22T20:24:07.87988753Z,01HW3QJRYJ8EPTFR116EYB23Y1,2024-04-22T20:24:07.87988753Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:24:07.87988753Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:24:07.87988753Z,85,2024-04-22T20:24:38.644086091Z,62,2024-04-22T20:24:38.649986314Z,true,2024-04-22T20:24:39.046968753Z
01HW3QNVEECG7D877WW7CF084X,01HW3QNTWQ6BA3H39WHQEXJF3V,2024-04-22T20:24:07.886810341Z,01HW3QNTZV4GMSP39J64HTQC33,2024-04-22T20:24:07.886810341Z,01HW3QKM87HM9EQMP0RHJ8P8M8,2024-04-22T20:24:07.886810341Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:24:07.886810341Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:24:07.886810341Z,31,2024-04-22T20:24:18.065947492Z,60,2024-04-22T20:24:18.060931403Z,true,2024-04-22T20:24:18.127508824Z
01HW3QPRWGEG29T0SSVSDKP7H6,01HW3QNTWTPJ3FTEZTBH1FSVJ1,2024-04-22T20:24:38.032875192Z,01HW3QNV062P6TNZYB3G3HM7VF,2024-04-22T20:24:38.032875192Z,01HW3QG3SG2T5TCZKERDEG2KZ8,2024-04-22T20:24:38.032875192Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:24:38.032875192Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:24:38.032875192Z,61,2024-04-22T20:25:04.22124168Z,52,2024-04-22T20:25:04.22755185Z,true,2024-04-22T20:25:04.370999232Z
01HW3QPRWYSGXJQ4W1VMK8EQGZ,01HW3QNTWTPJ3FTEZTBH1FSVJ1,2024-04-22T20:24:38.046304614Z,01HW3QNV062P6TNZYB3G3HM7VF,2024-04-22T20:24:38.046304614Z,01HW3QJEEKWJ6KN1BBK6CM960A,2024-04-22T20:24:38.046304614Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:24:38.046304614Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:24:38.046304614Z,42,2024-04-22T20:24:54.067038691Z,53,2024-04-22T20:24:54.061116733Z,true,2024-04-22T20:24:54.064230312Z
01HW3QPRX5TMZN8FKQMDS6XWK8,01HW3QNTWTPJ3FTEZTBH1FSVJ1,2024-04-22T20:24:38.053517617Z,01HW3QNV062P6TNZYB3G3HM7VF,2024-04-22T20:24:38.053517617Z,01HW3QJRYJ8EPTFR116EYB23Y1,2024-04-22T20:24:38.053517617Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:24:38.053517617Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:24:38.053517617Z,75,2024-04-22T20:24:55.942768155Z,64,2024-04-22T20:24:55.946583557Z,true,2024-04-22T20:24:55.955926837Z
01HW3QPRXEGH9Z1DJE5QGFQGQK,01HW3QNTWTPJ3FTEZTBH1FSVJ1,2024-04-22T20:24:38.06259545Z,01HW3QNV062P6TNZYB3G3HM7VF,2024-04-22T20:24:38.06259545Z,01HW3QKM87HM9EQMP0RHJ8P8M8,2024-04-22T20:24:38.06259545Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:24:38.06259545Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:24:38.06259545Z,37,2024-04-22T20:24:50.631108988Z,44,2024-04-22T20:24:50.636696108Z,true,2024-04-22T20:24:50.627585508Z
01HW3QQ316AE4225FS0F9F5XQK,01HW3QQ2CXNR41QH9K1RNFB8T3,2024-04-22T20:24:48.422940744Z,01HW3QQ2FK4RDCE9Y56QB8Q50S,2024-04-22T20:24:48.422940744Z,01HW3QEFR9Q1ESMF9XWFHY2YFZ,2024-04-22T20:24:48.422940744Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:48.422940744Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:48.422940744Z,0,2024-04-22T20:25:16.277896836Z,100,2024-04-22T20:25:16.281801141Z,true,2024-04-22T20:25:16.291568588Z
01HW3QQ31G6S96DSDXRKATYT2R,01HW3QQ2CXNR41QH9K1RNFB8T3,2024-04-22T20:24:48.432098748Z,01HW3QQ2FK4RDCE9Y56QB8Q50S,2024-04-22T20:24:48.432098748Z,01HW3QESG0NQF8P0NQKEZRKY73,2024-04-22T20:24:48.432098748Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:48.432098748Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:48.432098748Z,0,2024-04-22T20:25:10.915842207Z,100,2024-04-22T20:25:10.919336065Z,true,2024-04-22T20:25:11.140430804Z
01HW3QQ31R1A4H9RNAWV9CPZ9A,01HW3QQ2CXNR41QH9K1RNFB8T3,2024-04-22T20:24:48.440303312Z,01HW3QQ2FK4RDCE9Y56QB8Q50S,2024-04-22T20:24:48.440303312Z,01HW3QJ8N7PSM0PF7SJ8JSDVR8,2024-04-22T20:24:48.440303312Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:48.440303312Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:48.440303312Z,,,,,,
01HW3QQ320WPXP23P8X96CDG5W,01HW3QQ2CXNR41QH9K1RNFB8T3,2024-04-22T20:24:48.44891502Z,01HW3QQ2FK4RDCE9Y56QB8Q50S,2024-04-22T20:24:48.44891502Z,01HW3QJJBT4VFZZ2RF5HSJ6NQX,2024-04-22T20:24:48.44891502Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:48.44891502Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:48.44891502Z,75,2024-04-22T20:25:18.2147618Z,56,2024-04-22T20:25:18.217848155Z,true,2024-04-22T20:25:18.368050205Z
01HW3QQJT9DWZNH63F81B14RK8,01HW3QNTWZB42M0NDCGSSQ9R2X,2024-04-22T20:25:04.585819724Z,01HW3QNV0FVPN1GWDEW4W6VT24,2024-04-22T20:25:04.585819724Z,01HW3QG3SG2T5TCZKERDEG2KZ8,2024-04-22T20:25:04.585819724Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:04.585819724Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:04.585819724Z,34,2024-04-22T20:25:22.960850132Z,47,2024-04-22T20:25:22.969911086Z,true,2024-04-22T20:25:23.112804288Z
01HW3QQJTQGWWTZ30W2ET2TDEV,01HW3QNTWZB42M0NDCGSSQ9R2X,2024-04-22T20:25:04.599103748Z,01HW3QNV0FVPN1GWDEW4W6VT24,2024-04-22T20:25:04.599103748Z,01HW3QJEEKWJ6KN1BBK6CM960A,2024-04-22T20:25:04.599103748Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:04.599103748Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:04.599103748Z,49,2024-04-22T20:25:14.61196193Z,31,2024-04-22T20:25:14.614878344Z,true,2024-04-22T20:25:14.609311633Z
01HW3QQJV4FY007WBTXR7VREEY,01HW3QNTWZB42M0NDCGSSQ9R2X,2024-04-22T20:25:04.612329691Z,01HW3QNV0FVPN1GWDEW4W6VT24,2024-04-22T20:25:04.612329691Z,01HW3QJRYJ8EPTFR116EYB23Y1,2024-04-22T20:25:04.612329691Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:04.612329691Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:04.612329691Z,65,2024-04-22T20:25:19.020836873Z,60,2024-04-22T20:25:19.017499901Z,true,2024-04-22T20:25:19.031524376Z
01HW3QQJVHE2107T5BBAPQKX0H,01HW3QNTWZB42M0NDCGSSQ9R2X,2024-04-22T20:25:04.625908004Z,01HW3QNV0FVPN1GWDEW4W6VT24,2024-04-22T20:25:04.625908004Z,01HW3QKM87HM9EQMP0RHJ8P8M8,2024-04-22T20:25:04.625908004Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:04.625908004Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:04.625908004Z,57,2024-04-22T20:25:13.240435852Z,44,2024-04-22T20:25:13.230647712Z,true,2024-04-22T20:25:13.247698959Z
01HW3QR0FV9R21AZ6J8PAWKC6B,01HW3QQ2D641KWW1GCE82JA6EY,2024-04-22T20:25:18.587360149Z,01HW3QQ2FQ9JDYB0ANFPWGYHMR,2024-04-22T20:25:18.587360149Z,01HW3QEFR9Q1ESMF9XWFHY2YFZ,2024-04-22T20:25:18.587360149Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:25:18.587360149Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:25:18.587360149Z,0,2024-04-22T20:25:34.705198753Z,100,2024-04-22T20:25:34.71415408Z,true,2024-04-22T20:25:34.729874839Z
01HW3QR0G3AA6JQTEYRWP6REHW,01HW3QQ2D641KWW1GCE82JA6EY,2024-04-22T20:25:18.595186867Z,01HW3QQ2FQ9JDYB0ANFPWGYHMR,2024-04-22T20:25:18.595186867Z,01HW3QESG0NQF8P0NQKEZRKY73,2024-04-22T20:25:18.595186867Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:25:18.595186867Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:25:18.595186867Z,24,2024-04-22T20:25:48.08300536Z,71,2024-04-22T20:25:48.086459532Z,true,2024-04-22T20:25:48.09967203Z
01HW3QR0GAY9XZJAYMH9DBGN8D,01HW3QQ2D641KWW1GCE82JA6EY,2024-04-22T20:25:18.602247262Z,01HW3QQ2FQ9JDYB0ANFPWGYHMR,2024-04-22T20:25:18.602247262Z,01HW3QJ8N7PSM0PF7SJ8JSDVR8,2024-04-22T20:25:18.602247262Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:25:18.602247262Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:25:18.602247262Z,30,2024-04-22T20:25:32.031074341Z,100,2024-04-22T20:25:32.036843954Z,true,2024-04-22T20:25:32.095671527Z
01HW3QR0GHP6NSCMCVHQ5AW1DV,01HW3QQ2D641KWW1GCE82JA6EY,2024-04-22T20:25:18.60932789Z,01HW3QQ2FQ9JDYB0ANFPWGYHMR,2024-04-22T20:25:18.60932789Z,01HW3QJJBT4VFZZ2RF5HSJ6NQX,2024-04-22T20:25:18.60932789Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:25:18.60932789Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:25:18.60932789Z,80,2024-04-22T20:25:39.020486008Z,46,2024-04-22T20:25:39.030126146Z,true,2024-04-22T20:25:39.036562104Z
01HW3QR50WV0PV5VBZWEW205JH,01HW3QNTX1RCNZNCN1ZH4A3PMM,2024-04-22T20:25:23.228635923Z,01HW3QNV00VXST0EBR92WTCDET,2024-04-22T20:25:23.228635923Z,01HW3QG3SG2T5TCZKERDEG2KZ8,2024-04-22T20:25:23.228635923Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:23.228635923Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:23.228635923Z,60,2024-04-22T20:25:39.190822527Z,44,2024-04-22T20:25:39.197215093Z,true,2024-04-22T20:25:39.342873498Z
01HW3QR515XVNDG3KC5AX9E8V5,01HW3QNTX1RCNZNCN1ZH4A3PMM,2024-04-22T20:25:23.237673266Z,01HW3QNV00VXST0EBR92WTCDET,2024-04-22T20:25:23.237673266Z,01HW3QJEEKWJ6KN1BBK6CM960A,2024-04-22T20:25:23.237673266Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:23.237673266Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:23.237673266Z,35,2024-04-22T20:25:34.065119393Z,45,2024-04-22T20:25:34.073521033Z,true,2024-04-22T20:25:34.045702742Z
01HW3QR51EMYXGVW522SH81BE8,01HW3QNTX1RCNZNCN1ZH4A3PMM,2024-04-22T20:25:23.246949316Z,01HW3QNV00VXST0EBR92WTCDET,2024-04-22T20:25:23.246949316Z,01HW3QJRYJ8EPTFR116EYB23Y1,2024-04-22T20:25:23.246949316Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:23.246949316Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:23.246949316Z,57,2024-04-22T20:25:29.27692576Z,53,2024-04-22T20:25:29.284663731Z,true,2024-04-22T20:25:29.30028255Z
01HW3QR51SZPP913KEVSCPB896,01HW3QNTX1RCNZNCN1ZH4A3PMM,2024-04-22T20:25:23.257208517Z,01HW3QNV00VXST0EBR92WTCDET,2024-04-22T20:25:23.257208517Z,01HW3QKM87HM9EQMP0RHJ8P8M8,2024-04-22T20:25:23.257208517Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:23.257208517Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:23.257208517Z,,,,,,
01HW3QRXE2AYY76D35GSC0K6RK,01HW3QQ2DBCQG1PKMCP69GZPND,2024-04-22T20:25:48.226318455Z,01HW3QQ2N29XGYKRK68BT3MSNM,2024-04-22T20:25:48.226318455Z,01HW3QEFR9Q1ESMF9XWFHY2YFZ,2024-04-22T20:25:48.226318455Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:25:48.226318455Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:25:48.226318455Z,21,2024-04-22T20:26:03.91024577Z,78,2024-04-22T20:26:03.917387757Z,true,2024-04-22T20:26:03.933861851Z
01HW3QRXEBMN2KHP22T6CZ7K3R,01HW3QQ2DBCQG1PKMCP69GZPND,2024-04-22T20:25:48.235946517Z,01HW3QQ2N29XGYKRK68BT3MSNM,2024-04-22T20:25:48.235946517Z,01HW3QESG0NQF8P0NQKEZRKY73,2024-04-22T20:25:48.235946517Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:25:48.235946517Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:25:48.235946517Z,21,2024-04-22T20:26:06.056072025Z,75,2024-04-22T20:26:06.06000119Z,true,2024-04-22T20:26:06.07109299Z
01HW3QRXEP3SBP5MTXGRRHG90Q,01HW3QQ2DBCQG1PKMCP69GZPND,2024-04-22T20:25:48.246862902Z,01HW3QQ2N29XGYKRK68BT3MSNM,2024-04-22T20:25:48.246862902Z,01HW3QJ8N7PSM0PF7SJ8JSDVR8,2024-04-22T20:25:48.246862902Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:25:48.246862902Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:25:48.246862902Z,29,2024-04-22T20:26:08.920549632Z,100,2024-04-22T20:26:08.936425187Z,true,2024-04-22T20:26:08.927007875Z
01HW3QRXEZHNZRVSA98QJG00EC,01HW3QQ2DBCQG1PKMCP69GZPND,2024-04-22T20:25:48.25580184Z,01HW3QQ2N29XGYKRK68BT3MSNM,2024-04-22T20:25:48.25580184Z,01HW3QJJBT4VFZZ2RF5HSJ6NQX,2024-04-22T20:25:48.25580184Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:25:48.25580184Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:25:48.25580184Z,86,2024-04-22T20:26:08.079978253Z,41,2024-04-22T20:26:08.085414046Z,true,2024-04-22T20:26:08.098251746Z
01HW3QS0NXEA5QZVC15TZ65TXM,01HW3QS02BP40BVZ03D8ZDN6M5,2024-04-22T20:25:51.549146619Z,01HW3QS0638T1XVQZFPKWABH66,2024-04-22T20:25:51.549146619Z,01HW3QG33P9GJ01WCWEAZS48BJ,2024-04-22T20:25:51.549146619Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:51.549146619Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:51.549146619Z,,,,,,
01HW3QS0PDKYFDE5X7P5ZX1NXY,01HW3QS02BP40BVZ03D8ZDN6M5,2024-04-22T20:25:51.565766957Z,01HW3QS0638T1XVQZFPKWABH66,2024-04-22T20:25:51.565766957Z,01HW3QHNNGQ3969BS5PQJVJ1S7,2024-04-22T20:25:51.565766957Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:51.565766957Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:51.565766957Z,,,,,,
01HW3QS0PP91X60RQV7ZE3B8AZ,01HW3QS02BP40BVZ03D8ZDN6M5,2024-04-22T20:25:51.574047693Z,01HW3QS0638T1XVQZFPKWABH66,2024-04-22T20:25:51.574047693Z,01HW3QJFJ5YFDB23GV745PD9T9,2024-04-22T20:25:51.574047693Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:51.574047693Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:51.574047693Z,,,,,,
01HW3QS0PYQNQWDDBGTCNWGS2E,01HW3QS02BP40BVZ03D8ZDN6M5,2024-04-22T20:25:51.582670012Z,01HW3QS0638T1XVQZFPKWABH66,2024-04-22T20:25:51.582670012Z,01HW3QMDKBMXC7W9YNVEQ3XZQA,2024-04-22T20:25:51.582670012Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:51.582670012Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:51.582670012Z,,,,,,
01HW3QS2HTBB8D5T566GMK6TFW,01HW3QNTX72TRQ7EGPSK4S8ZA0,2024-04-22T20:25:53.466324723Z,01HW3QNV0S7HD21YMWSHBVWPEN,2024-04-22T20:25:53.466324723Z,01HW3QG3SG2T5TCZKERDEG2KZ8,2024-04-22T20:25:53.466324723Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:53.466324723Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:53.466324723Z,55,2024-04-22T20:26:06.424831553Z,68,2024-04-22T20:26:06.428128429Z,true,2024-04-22T20:26:06.576832974Z
01HW3QS2JCY25KGRQ5MVQXXVRN,01HW3QNTX72TRQ7EGPSK4S8ZA0,2024-04-22T20:25:53.48473393Z,01HW3QNV0S7HD21YMWSHBVWPEN,2024-04-22T20:25:53.48473393Z,01HW3QJEEKWJ6KN1BBK6CM960A,2024-04-22T20:25:53.48473393Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:53.48473393Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:53.48473393Z,36,2024-04-22T20:26:04.493015645Z,46,2024-04-22T20:26:04.495962432Z,true,2024-04-22T20:26:04.48959047Z
01HW3QS2JR2KXQXB4Y0NSMDP26,01HW3QNTX72TRQ7EGPSK4S8ZA0,2024-04-22T20:25:53.496983379Z,01HW3QNV0S7HD21YMWSHBVWPEN,2024-04-22T20:25:53.496983379Z,01HW3QJRYJ8EPTFR116EYB23Y1,2024-04-22T20:25:53.496983379Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:53.496983379Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:53.496983379Z,65,2024-04-22T20:26:00.028204911Z,69,2024-04-22T20:26:00.037423972Z,true,2024-04-22T20:26:00.045312651Z
01HW3QS2K5K11R6GNS4NQRY094,01HW3QNTX72TRQ7EGPSK4S8ZA0,2024-04-22T20:25:53.50982268Z,01HW3QNV0S7HD21YMWSHBVWPEN,2024-04-22T20:25:53.50982268Z,01HW3QKM87HM9EQMP0RHJ8P8M8,2024-04-22T20:25:53.50982268Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:25:53.50982268Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:25:53.50982268Z,50,2024-04-22T20:25:57.027399152Z,51,2024-04-22T20:25:57.034819917Z,true,2024-04-22T20:25:57.053034896Z
01HW3QSFFV57ASB61JH1T10A5Q,01HW3QNTXAJF1GKDF69AS3X7J6,2024-04-22T20:26:06.715874196Z,01HW3QNV031590Q9E464KFMD6V,2024-04-22T20:26:06.715874196Z,01HW3QG3SG2T5TCZKERDEG2KZ8,2024-04-22T20:26:06.715874196Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:26:06.715874196Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:26:06.715874196Z,59,2024-04-22T20:26:21.961042001Z,41,2024-04-22T20:26:21.968239003Z,true,2024-04-22T20:26:22.120812847Z
01HW3QSFG4QFTXYJ7VM9K13230,01HW3QNTXAJF1GKDF69AS3X7J6,2024-04-22T20:26:06.724868867Z,01HW3QNV031590Q9E464KFMD6V,2024-04-22T20:26:06.724868867Z,01HW3QJEEKWJ6KN1BBK6CM960A,2024-04-22T20:26:06.724868867Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:26:06.724868867Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:26:06.724868867Z,41,2024-04-22T20:26:12.916772471Z,54,2024-04-22T20:26:12.9200375Z,true,2024-04-22T20:26:12.913665109Z
01HW3QSFGDRFSD1EGAR90ECNR8,01HW3QNTXAJF1GKDF69AS3X7J6,2024-04-22T20:26:06.733241078Z,01HW3QNV031590Q9E464KFMD6V,2024-04-22T20:26:06.733241078Z,01HW3QJRYJ8EPTFR116EYB23Y1,2024-04-22T20:26:06.733241078Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:26:06.733241078Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:26:06.733241078Z,61,2024-04-22T20:26:31.053210933Z,67,2024-04-22T20:26:31.057335516Z,true,2024-04-22T20:26:31.064489624Z
01HW3QSFGNHG6K1DNM6QMQNGAD,01HW3QNTXAJF1GKDF69AS3X7J6,2024-04-22T20:26:06.741509899Z,01HW3QNV031590Q9E464KFMD6V,2024-04-22T20:26:06.741509899Z,01HW3QKM87HM9EQMP0RHJ8P8M8,2024-04-22T20:26:06.741509899Z,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:26:06.741509899Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:26:06.741509899Z,51,2024-04-22T20:26:13.142701615Z,43,2024-04-22T20:26:13.150324948Z,true,2024-04-22T20:26:13.157577761Z
01HW3QSHS976KG0Q7XVJWXNHGC,01HW3QQ2D84H9QE53FX3Z8PA7F,2024-04-22T20:26:09.065363392Z,01HW3QQ2GFZYX9BQTHF7VW46RS,2024-04-22T20:26:09.065363392Z,01HW3QEFR9Q1ESMF9XWFHY2YFZ,2024-04-22T20:26:09.065363392Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:26:09.065363392Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:26:09.065363392Z,50,2024-04-22T20:26:28.034230023Z,48,2024-04-22T20:26:28.037677824Z,true,2024-04-22T20:26:28.202450645Z
01HW3QSHSHQTCT280QZF0GBD5G,01HW3QQ2D84H9QE53FX3Z8PA7F,2024-04-22T20:26:09.073892062Z,01HW3QQ2GFZYX9BQTHF7VW46RS,2024-04-22T20:26:09.073892062Z,01HW3QESG0NQF8P0NQKEZRKY73,2024-04-22T20:26:09.073892062Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:26:09.073892062Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:26:09.073892062Z,18,2024-04-22T20:26:28.004327107Z,58,2024-04-22T20:26:28.010921504Z,true,2024-04-22T20:26:28.022001571Z
01HW3QSHSV3RD6MR3RDQYYNSS2,01HW3QQ2D84H9QE53FX3Z8PA7F,2024-04-22T20:26:09.083560794Z,01HW3QQ2GFZYX9BQTHF7VW46RS,2024-04-22T20:26:09.083560794Z,01HW3QJ8N7PSM0PF7SJ8JSDVR8,2024-04-22T20:26:09.083560794Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:26:09.083560794Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:26:09.083560794Z,25,2024-04-22T20:26:30.172615173Z,100,2024-04-22T20:26:30.168544472Z,true,2024-04-22T20:26:30.181408391Z
01HW3QSHT3JMBG626PPH7W7VM3,01HW3QQ2D84H9QE53FX3Z8PA7F,2024-04-22T20:26:09.09139093Z,01HW3QQ2GFZYX9BQTHF7VW46RS,2024-04-22T20:26:09.09139093Z,01HW3QJJBT4VFZZ2RF5HSJ6NQX,2024-04-22T20:26:09.09139093Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:26:09.09139093Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:26:09.09139093Z,51,2024-04-22T20:26:32.590613803Z,55,2024-04-22T20:26:32.594433728Z,true,2024-04-22T20:26:32.605469068Z
01HW3QSY5P467804PF5KDAS88Q,01HW3QS02HN9Y8M2346CRTP02Y,2024-04-22T20:26:21.751004905Z,01HW3QS074GY9BZ9Z63TTY9H4R,2024-04-22T20:26:21.751004905Z,01HW3QG33P9GJ01WCWEAZS48BJ,2024-04-22T20:26:21.751004905Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:26:21.751004905Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:26:21.751004905Z,,,,,,
01HW3QSY60XJ7XASGS1GMW3KXV,01HW3QS02HN9Y8M2346CRTP02Y,2024-04-22T20:26:21.760948773Z,01HW3QS074GY9BZ9Z63TTY9H4R,2024-04-22T20:26:21.760948773Z,01HW3QHNNGQ3969BS5PQJVJ1S7,2024-04-22T20:26:21.760948773Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:26:21.760948773Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:26:21.760948773Z,12,2024-04-22T20:26:51.469905117Z,96,2024-04-22T20:26:51.473821743Z,true,2024-04-22T20:26:51.666558465Z
01HW3QSY6D3Q1NAJ64GSDY4JEM,01HW3QS02HN9Y8M2346CRTP02Y,2024-04-22T20:26:21.773101016Z,01HW3QS074GY9BZ9Z63TTY9H4R,2024-04-22T20:26:21.773101016Z,01HW3QJFJ5YFDB23GV745PD9T9,2024-04-22T20:26:21.773101016Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:26:21.773101016Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:26:21.773101016Z,60,2024-04-22T20:26:37.831963125Z,100,2024-04-22T20:26:37.835453895Z,true,2024-04-22T20:26:37.989259693Z
