"","gameID","roundID","playerID","guess","confidence","idx","treatmentName","nSquirrels","nRabbits","nRabbitsGame","nSquirrelsGame","mleEstimateIndiv","mleEstimateGame"
"8387","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGGKDXSWBKNSQ83T5FN7","01HW6KFMTG67YW55T084A987ND",98,45,9,"rerun-unidirectional- 0.7",2,6,14,6,75,70
"8388","01HW6JMGYC7632EJ751GC5TK3A","01HW6M3G6DXD360KJ5QVEVB7Y7","01HW6KWZKEXKT397SHC5XX3S0H",95,100,2,"rerun-unidirectional- 0.7",0,4,9,3,100,75
"8389","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGGKDXSWBKNSQ83T5FN7","01HW6KG11AF4BKYPX1QCK1307C",72,53,9,"rerun-unidirectional- 0.7",0,4,14,6,100,70
"8390","01HW6M48XGDWB9219MAH8HXPS8","01HW6M7ZHEGRAE68AD4J1MYKEA","01HW6KW7VEN631F7DGCHB12Z56",50,100,1,"rerun-unidirectional- 0.7",0,2,6,1,100,85
"8391","01HW6M48XGDWB9219MAH8HXPS8","01HW6M7ZHEGRAE68AD4J1MYKEA","01HW6KY9NCTFMKFE8DVQRAY8XN",80,60,1,"rerun-unidirectional- 0.7",1,4,6,1,80,85
"8392","01HW6JMGA24JD6NQPT3Q0PPX3Y","01HW6M2AANG0WZQQ8HMEJ9YFRK","01HW6KTJQKDED5EM41MDMT0H9Z",78,88,3,"rerun-unidirectional- 0.7",1,4,14,6,80,70
"8393","01HW6JMHD5PYHEGPKP8Z7NZDDZ","01HW6KQZPJ4A6P895AEK35P7MJ","01HW6KDZS0GEW0D0J4S4NQJ03Q",82,76,8,"rerun-unidirectional- 0.7",1,3,14,6,75,70
"8394","01HW6JMGA24JD6NQPT3Q0PPX3Y","01HW6M2AANG0WZQQ8HMEJ9YFRK","01HW6KVWFCB1H0CN037S4W268Y",75,67,3,"rerun-unidirectional- 0.7",2,3,14,6,60,70
"8395","01HW6JMHD5PYHEGPKP8Z7NZDDZ","01HW6KQZPJ4A6P895AEK35P7MJ","01HW6KECQ3D5RXCWAKSTHDRM1X",71,66,8,"rerun-unidirectional- 0.7",2,4,14,6,66,70
"8396","01HW6JMGA24JD6NQPT3Q0PPX3Y","01HW6M2AANG0WZQQ8HMEJ9YFRK","01HW6KW7A3BS0BVGT2TCBCVNDT",95,100,3,"rerun-unidirectional- 0.7",2,5,14,6,71,70
"8397","01HW6JMHD5PYHEGPKP8Z7NZDDZ","01HW6KQZPJ4A6P895AEK35P7MJ","01HW6KHDTFDH4JH3VM2RFWZ1SE",44,32,8,"rerun-unidirectional- 0.7",2,1,14,6,33,70
"8398","01HW6JMHD5PYHEGPKP8Z7NZDDZ","01HW6KQZPJ4A6P895AEK35P7MJ","01HW6KHF5ATAXYDCJZA3FZGYVV",78,30,8,"rerun-unidirectional- 0.7",1,6,14,6,85,70
"8399","01HW6JMGA24JD6NQPT3Q0PPX3Y","01HW6M2AANG0WZQQ8HMEJ9YFRK","01HW6KWDAJV224V6AVDPP5BD03",98,8,3,"rerun-unidirectional- 0.7",1,2,14,6,66,70
"8400","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGA39XWG4CMWEE8FFSH7","01HW6KF4D2KZ48C4KJH49KG9J9",29,70,10,"rerun-unidirectional- 0.7",2,2,14,6,50,70
"8401","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGA39XWG4CMWEE8FFSH7","01HW6KFHAR108RR4VGXGZ7KEN3",80,84,10,"rerun-unidirectional- 0.7",2,2,14,6,50,70
"8402","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGA39XWG4CMWEE8FFSH7","01HW6KFMTG67YW55T084A987ND",98,33,10,"rerun-unidirectional- 0.7",2,6,14,6,75,70
"8403","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGA39XWG4CMWEE8FFSH7","01HW6KG11AF4BKYPX1QCK1307C",80,53,10,"rerun-unidirectional- 0.7",0,4,14,6,100,70
"8404","01HW6JMGYC7632EJ751GC5TK3A","01HW6M3GHATX2VY5WW6S2ZGDJR","01HW6KSVM90FESZYEHCY1R20R5",25,98,3,"rerun-unidirectional- 0.7",2,1,9,3,33,75
"8405","01HW6JMGYC7632EJ751GC5TK3A","01HW6M3GHATX2VY5WW6S2ZGDJR","01HW6KSW762AA8JD3NP026G6S6",86,59,3,"rerun-unidirectional- 0.7",1,4,9,3,80,75
"8406","01HW6JMGYC7632EJ751GC5TK3A","01HW6M3GHATX2VY5WW6S2ZGDJR","01HW6KWZKEXKT397SHC5XX3S0H",100,100,3,"rerun-unidirectional- 0.7",0,4,9,3,100,75
"8407","01HW6JMF63P84AQ05CFXEVM62K","01HW6M68HYVQSNHTEVX5FF00X1","01HW6M0W8PYV5NY4P2QDEY0ND0",86,52,2,"rerun-unidirectional- 0.7",2,3,9,5,60,64
"8408","01HW6JMF63P84AQ05CFXEVM62K","01HW6M68HYVQSNHTEVX5FF00X1","01HW6M1995B2CB8PG1MHE2F0WR",100,100,2,"rerun-unidirectional- 0.7",0,2,9,5,100,64
"8409","01HW6JMF63P84AQ05CFXEVM62K","01HW6M68HYVQSNHTEVX5FF00X1","01HW6M1K6Z27DADACEX5XQNSMB",100,92,2,"rerun-unidirectional- 0.7",3,4,9,5,57,64
"8410","01HW6JMHD5PYHEGPKP8Z7NZDDZ","01HW6KR01RE4YFEY61EFCZA8Q6","01HW6KDZS0GEW0D0J4S4NQJ03Q",58,0,9,"rerun-unidirectional- 0.7",1,3,14,6,75,70
"8411","01HW6JMHD5PYHEGPKP8Z7NZDDZ","01HW6KR01RE4YFEY61EFCZA8Q6","01HW6KECQ3D5RXCWAKSTHDRM1X",79,84,9,"rerun-unidirectional- 0.7",2,4,14,6,66,70
"8412","01HW6M48XGDWB9219MAH8HXPS8","01HW6M801AB5TXNDXQTSGZQTBC","01HW6KW7VEN631F7DGCHB12Z56",100,100,2,"rerun-unidirectional- 0.7",0,2,10,5,100,66
"8413","01HW6JMHD5PYHEGPKP8Z7NZDDZ","01HW6KR01RE4YFEY61EFCZA8Q6","01HW6KHDTFDH4JH3VM2RFWZ1SE",76,48,9,"rerun-unidirectional- 0.7",2,1,14,6,33,70
"8414","01HW6M48XGDWB9219MAH8HXPS8","01HW6M801AB5TXNDXQTSGZQTBC","01HW6KY9NCTFMKFE8DVQRAY8XN",50,25,2,"rerun-unidirectional- 0.7",1,4,10,5,80,66
"8415","01HW6JMHD5PYHEGPKP8Z7NZDDZ","01HW6KR01RE4YFEY61EFCZA8Q6","01HW6KHF5ATAXYDCJZA3FZGYVV",65,35,9,"rerun-unidirectional- 0.7",1,6,14,6,85,70
"8416","01HW6M48XGDWB9219MAH8HXPS8","01HW6M801AB5TXNDXQTSGZQTBC","01HW6M1M5AWWFZ056ERFE0XQ7W",65,63,2,"rerun-unidirectional- 0.7",4,4,10,5,50,66
"8417","01HW6JMGA24JD6NQPT3Q0PPX3Y","01HW6M2AGFAMKZJJ8KSB52SF0J","01HW6KTJQKDED5EM41MDMT0H9Z",86,88,4,"rerun-unidirectional- 0.7",1,4,12,5,80,70
"8418","01HW6JMDRBMZ4QAQ88VVTFKBJ0","01HW6MBFTW7E2880505A2C9PYH","01HW6M3F8SDMC0BE6GNAS1WVSA",54,100,1,"rerun-unidirectional- 0.7",0,4,14,6,100,70
"8419","01HW6JMGA24JD6NQPT3Q0PPX3Y","01HW6M2AGFAMKZJJ8KSB52SF0J","01HW6KVWFCB1H0CN037S4W268Y",82,68,4,"rerun-unidirectional- 0.7",2,3,12,5,60,70
"8420","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGQT7MSAK64TBP4F6SQ4","01HW6KF4D2KZ48C4KJH49KG9J9",49,65,11,"rerun-unidirectional- 0.7",2,2,14,6,50,70
"8421","01HW6JMDRBMZ4QAQ88VVTFKBJ0","01HW6MBFTW7E2880505A2C9PYH","01HW6M5HFZ828HEAFCBFFVGY33",76,13,1,"rerun-unidirectional- 0.7",2,4,14,6,66,70
"8422","01HW6JMGA24JD6NQPT3Q0PPX3Y","01HW6M2AGFAMKZJJ8KSB52SF0J","01HW6KW7A3BS0BVGT2TCBCVNDT",97,85,4,"rerun-unidirectional- 0.7",2,5,12,5,71,70
"8423","01HW6JMDRBMZ4QAQ88VVTFKBJ0","01HW6MBFTW7E2880505A2C9PYH","01HW6M7BXQVTYF0MR7H5Y37K8P",76,75,1,"rerun-unidirectional- 0.7",1,1,14,6,50,70
"8424","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGQT7MSAK64TBP4F6SQ4","01HW6KFHAR108RR4VGXGZ7KEN3",87,89,11,"rerun-unidirectional- 0.7",2,2,14,6,50,70
"8425","01HW6JMGYC7632EJ751GC5TK3A","01HW6M3FQKZ6W748PC7AYZ8FEC","01HW6KSVM90FESZYEHCY1R20R5",69,90,4,"rerun-unidirectional- 0.7",2,1,9,3,33,75
"8426","01HW6JMDRBMZ4QAQ88VVTFKBJ0","01HW6MBFTW7E2880505A2C9PYH","01HW6M7TYMPTTE4MGGTBQSD29N",70,64,1,"rerun-unidirectional- 0.7",3,5,14,6,62,70
"8427","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGQT7MSAK64TBP4F6SQ4","01HW6KFMTG67YW55T084A987ND",98,41,11,"rerun-unidirectional- 0.7",2,6,14,6,75,70
"8428","01HW6JMGYC7632EJ751GC5TK3A","01HW6M3FQKZ6W748PC7AYZ8FEC","01HW6KSW762AA8JD3NP026G6S6",83,66,4,"rerun-unidirectional- 0.7",1,4,9,3,80,75
"8429","01HW6JMJDGFP6436Q4J48V7Z19","01HW6KPGQT7MSAK64TBP4F6SQ4","01HW6KG11AF4BKYPX1QCK1307C",84,64,11,"rerun-unidirectional- 0.7",0,4,14,6,100,70
"8430","01HW6JMGYC7632EJ751GC5TK3A","01HW6M3FQKZ6W748PC7AYZ8FEC","01HW6KWZKEXKT397SHC5XX3S0H",100,100,4,"rerun-unidirectional- 0.7",0,4,9,3,100,75
"8431","01HWB9SVS4SMWJV23JC4ZSHMT9","01HWBAF6N6FZAN5DNNYN7ND6XQ","01HWBA3A7V3YT5FS2XTCCE1P1T",71,72,1,"rerun-interactive- 0.7",2,3,3,2,60,60
"8432","01HWB9SVS4SMWJV23JC4ZSHMT9","01HWBAF6N8MVYAQ1298112DKNA","01HWBA3A7V3YT5FS2XTCCE1P1T",65,78,2,"rerun-interactive- 0.7",2,3,3,2,60,60
"8433","01HWB9SVS34WVVX651QBHPKKY0","01HWBAHNC7JK7N6CVQT5ND51Z8","01HWBA5MRGQX7FHN61Y2K8FH83",97,58,1,"rerun-interactive- 0.7",1,2,4,1,66,80
"8434","01HWB9SVS34WVVX651QBHPKKY0","01HWBAHNC7JK7N6CVQT5ND51Z8","01HWBA972AJ49NS7ZD8BF4DTCH",83,24,1,"rerun-interactive- 0.7",0,2,4,1,100,80
"8435","01HWB9SVS4SMWJV23JC4ZSHMT9","01HWBAF6N94SDWNFNEZNPB01HV","01HWBA3A7V3YT5FS2XTCCE1P1T",77,75,3,"rerun-interactive- 0.7",2,3,3,2,60,60
"8436","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZTJCMWJJ6Q41FVMCTM","01HWBB486NBD382Y1A3S4T5VKH",78,59,1,"rerun-interactive- 0.7",2,3,14,6,60,70
"8437","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZTJCMWJJ6Q41FVMCTM","01HWBB4RR7JC615056BQWTD1RH",80,77,1,"rerun-interactive- 0.7",2,6,14,6,75,70
"8438","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZTJCMWJJ6Q41FVMCTM","01HWBB5VECY2BRJCGJ72AKM6MQ",62,64,1,"rerun-interactive- 0.7",1,3,14,6,75,70
"8439","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZTJCMWJJ6Q41FVMCTM","01HWBB643CA5NSRTWFSMPK4S53",68,76,1,"rerun-interactive- 0.7",1,2,14,6,66,70
"8440","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZY7GW0GF1QFH131K26","01HWBB486NBD382Y1A3S4T5VKH",82,64,2,"rerun-interactive- 0.7",2,3,14,6,60,70
"8441","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZY7GW0GF1QFH131K26","01HWBB4RR7JC615056BQWTD1RH",84,72,2,"rerun-interactive- 0.7",2,6,14,6,75,70
"8442","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZY7GW0GF1QFH131K26","01HWBB5VECY2BRJCGJ72AKM6MQ",72,71,2,"rerun-interactive- 0.7",1,3,14,6,75,70
"8443","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZY7GW0GF1QFH131K26","01HWBB643CA5NSRTWFSMPK4S53",70,78,2,"rerun-interactive- 0.7",1,2,14,6,66,70
"8444","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZZFNM988T9WZQ42XG5","01HWBB486NBD382Y1A3S4T5VKH",77,74,3,"rerun-interactive- 0.7",2,3,14,6,60,70
"8445","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZZFNM988T9WZQ42XG5","01HWBB4RR7JC615056BQWTD1RH",84,79,3,"rerun-interactive- 0.7",2,6,14,6,75,70
"8446","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZZFNM988T9WZQ42XG5","01HWBB5VECY2BRJCGJ72AKM6MQ",59,70,3,"rerun-interactive- 0.7",1,3,14,6,75,70
"8447","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAWZZFNM988T9WZQ42XG5","01HWBB643CA5NSRTWFSMPK4S53",75,100,3,"rerun-interactive- 0.7",1,2,14,6,66,70
"8448","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX01CDTVERM144SV85WH","01HWBB486NBD382Y1A3S4T5VKH",76,77,4,"rerun-interactive- 0.7",2,3,14,6,60,70
"8449","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX01CDTVERM144SV85WH","01HWBB4RR7JC615056BQWTD1RH",85,84,4,"rerun-interactive- 0.7",2,6,14,6,75,70
"8450","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX01CDTVERM144SV85WH","01HWBB5VECY2BRJCGJ72AKM6MQ",64,66,4,"rerun-interactive- 0.7",1,3,14,6,75,70
"8451","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX01CDTVERM144SV85WH","01HWBB643CA5NSRTWFSMPK4S53",74,100,4,"rerun-interactive- 0.7",1,2,14,6,66,70
"8452","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX027K209K9QS9XZN42J","01HWBB486NBD382Y1A3S4T5VKH",83,74,5,"rerun-interactive- 0.7",2,3,14,6,60,70
"8453","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX027K209K9QS9XZN42J","01HWBB4RR7JC615056BQWTD1RH",87,82,5,"rerun-interactive- 0.7",2,6,14,6,75,70
"8454","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX027K209K9QS9XZN42J","01HWBB5VECY2BRJCGJ72AKM6MQ",87,82,5,"rerun-interactive- 0.7",1,3,14,6,75,70
"8455","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX027K209K9QS9XZN42J","01HWBB643CA5NSRTWFSMPK4S53",73,100,5,"rerun-interactive- 0.7",1,2,14,6,66,70
"8456","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3ETTX5HP143AKKCQGV","01HWBB6RNVBVZ5FYZ703VJ703B",77,83,1,"rerun-interactive- 0.7",2,3,6,4,60,60
"8457","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3ETTX5HP143AKKCQGV","01HWBBCW10WZ1JNZ5GN5N8K9S6",67,48,1,"rerun-interactive- 0.7",2,3,6,4,60,60
"8458","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX05FJDXMJY55R24DVM4","01HWBB486NBD382Y1A3S4T5VKH",77,74,6,"rerun-interactive- 0.7",2,3,14,6,60,70
"8459","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX05FJDXMJY55R24DVM4","01HWBB4RR7JC615056BQWTD1RH",86,83,6,"rerun-interactive- 0.7",2,6,14,6,75,70
"8460","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX05FJDXMJY55R24DVM4","01HWBB5VECY2BRJCGJ72AKM6MQ",82,81,6,"rerun-interactive- 0.7",1,3,14,6,75,70
"8461","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX05FJDXMJY55R24DVM4","01HWBB643CA5NSRTWFSMPK4S53",71,100,6,"rerun-interactive- 0.7",1,2,14,6,66,70
"8462","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3RRHRHCH7W2ME76XB2","01HWBB6RNVBVZ5FYZ703VJ703B",73,12,2,"rerun-interactive- 0.7",2,3,10,5,60,66
"8463","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3RRHRHCH7W2ME76XB2","01HWBB7WR1AY6378C9S40HE1S6",76,30,2,"rerun-interactive- 0.7",1,4,10,5,80,66
"8464","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3RRHRHCH7W2ME76XB2","01HWBBCW10WZ1JNZ5GN5N8K9S6",73,65,2,"rerun-interactive- 0.7",2,3,10,5,60,66
"8465","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREEQYYEX2TVXN6XW4N1","01HWBBE7X3Q0WJACAXWEBXS224",5,100,1,"rerun-slider- 0.3",3,1,1,3,25,25
"8466","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX00A95JCZCGHHN0SENB","01HWBB486NBD382Y1A3S4T5VKH",78,64,7,"rerun-interactive- 0.7",2,3,14,6,60,70
"8467","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX00A95JCZCGHHN0SENB","01HWBB4RR7JC615056BQWTD1RH",86,86,7,"rerun-interactive- 0.7",2,6,14,6,75,70
"8468","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX00A95JCZCGHHN0SENB","01HWBB5VECY2BRJCGJ72AKM6MQ",80,80,7,"rerun-interactive- 0.7",1,3,14,6,75,70
"8469","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX00A95JCZCGHHN0SENB","01HWBB643CA5NSRTWFSMPK4S53",77,100,7,"rerun-interactive- 0.7",1,2,14,6,66,70
"8470","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREPE2KBGPJ0JRC8S2G7","01HWBBD6ATGPDM6H8K3EZEWW6M",5,100,2,"rerun-slider- 0.3",3,1,6,14,25,30
"8471","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREPE2KBGPJ0JRC8S2G7","01HWBBE7X3Q0WJACAXWEBXS224",5,100,2,"rerun-slider- 0.3",3,1,6,14,25,30
"8472","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREPE2KBGPJ0JRC8S2G7","01HWBBEYK5K9SCEWQVXWEZF22H",61,61,2,"rerun-slider- 0.3",5,3,6,14,37,30
"8473","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREPE2KBGPJ0JRC8S2G7","01HWBBF8CZX669WEE4ERT37DMD",21,100,2,"rerun-slider- 0.3",3,1,6,14,25,30
"8474","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRERVE8PZ1HN5JC4ERFB","01HWBBD6ATGPDM6H8K3EZEWW6M",4,100,3,"rerun-slider- 0.3",3,1,6,14,25,30
"8475","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRERVE8PZ1HN5JC4ERFB","01HWBBE7X3Q0WJACAXWEBXS224",28,81,3,"rerun-slider- 0.3",3,1,6,14,25,30
"8476","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRERVE8PZ1HN5JC4ERFB","01HWBBEYK5K9SCEWQVXWEZF22H",67,68,3,"rerun-slider- 0.3",5,3,6,14,37,30
"8477","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRERVE8PZ1HN5JC4ERFB","01HWBBF8CZX669WEE4ERT37DMD",17,100,3,"rerun-slider- 0.3",3,1,6,14,25,30
"8478","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3JXEMVBXHC9QHD5DSQ","01HWBB6RNVBVZ5FYZ703VJ703B",61,81,3,"rerun-interactive- 0.7",2,3,10,5,60,66
"8479","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3JXEMVBXHC9QHD5DSQ","01HWBB7WR1AY6378C9S40HE1S6",82,63,3,"rerun-interactive- 0.7",1,4,10,5,80,66
"8480","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3JXEMVBXHC9QHD5DSQ","01HWBBCW10WZ1JNZ5GN5N8K9S6",82,63,3,"rerun-interactive- 0.7",2,3,10,5,60,66
"8481","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX065CVGQGWK69TAZSD3","01HWBB486NBD382Y1A3S4T5VKH",76,73,8,"rerun-interactive- 0.7",2,3,14,6,60,70
"8482","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX065CVGQGWK69TAZSD3","01HWBB4RR7JC615056BQWTD1RH",86,84,8,"rerun-interactive- 0.7",2,6,14,6,75,70
"8483","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX065CVGQGWK69TAZSD3","01HWBB5VECY2BRJCGJ72AKM6MQ",82,73,8,"rerun-interactive- 0.7",1,3,14,6,75,70
"8484","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX065CVGQGWK69TAZSD3","01HWBB643CA5NSRTWFSMPK4S53",78,100,8,"rerun-interactive- 0.7",1,2,14,6,66,70
"8485","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRERVE8PZ1HN5ZTZNFM3","01HWBBD6ATGPDM6H8K3EZEWW6M",3,100,4,"rerun-slider- 0.3",3,1,6,14,25,30
"8486","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRERVE8PZ1HN5ZTZNFM3","01HWBBE7X3Q0WJACAXWEBXS224",9,88,4,"rerun-slider- 0.3",3,1,6,14,25,30
"8487","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRERVE8PZ1HN5ZTZNFM3","01HWBBEYK5K9SCEWQVXWEZF22H",63,60,4,"rerun-slider- 0.3",5,3,6,14,37,30
"8488","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRERVE8PZ1HN5ZTZNFM3","01HWBBF8CZX669WEE4ERT37DMD",21,100,4,"rerun-slider- 0.3",3,1,6,14,25,30
"8489","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREHZXQ5KA7XDMP8P2N0","01HWBBD6ATGPDM6H8K3EZEWW6M",4,100,5,"rerun-slider- 0.3",3,1,6,14,25,30
"8490","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREHZXQ5KA7XDMP8P2N0","01HWBBE7X3Q0WJACAXWEBXS224",11,89,5,"rerun-slider- 0.3",3,1,6,14,25,30
"8491","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREHZXQ5KA7XDMP8P2N0","01HWBBEYK5K9SCEWQVXWEZF22H",36,72,5,"rerun-slider- 0.3",5,3,6,14,37,30
"8492","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREHZXQ5KA7XDMP8P2N0","01HWBBF8CZX669WEE4ERT37DMD",15,100,5,"rerun-slider- 0.3",3,1,6,14,25,30
"8493","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX065CVGQGWK6XMFGKZQ","01HWBB486NBD382Y1A3S4T5VKH",77,79,9,"rerun-interactive- 0.7",2,3,14,6,60,70
"8494","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX065CVGQGWK6XMFGKZQ","01HWBB4RR7JC615056BQWTD1RH",82,84,9,"rerun-interactive- 0.7",2,6,14,6,75,70
"8495","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX065CVGQGWK6XMFGKZQ","01HWBB5VECY2BRJCGJ72AKM6MQ",85,84,9,"rerun-interactive- 0.7",1,3,14,6,75,70
"8496","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX065CVGQGWK6XMFGKZQ","01HWBB643CA5NSRTWFSMPK4S53",67,100,9,"rerun-interactive- 0.7",1,2,14,6,66,70
"8497","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3W8QVEJKRMTKRW7E5Q","01HWBB6RNVBVZ5FYZ703VJ703B",74,78,4,"rerun-interactive- 0.7",2,3,10,5,60,66
"8498","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3W8QVEJKRMTKRW7E5Q","01HWBB7WR1AY6378C9S40HE1S6",78,69,4,"rerun-interactive- 0.7",1,4,10,5,80,66
"8499","01HWBB57EX2MG7FVTY8VN66GR3","01HWBBHK3W8QVEJKRMTKRW7E5Q","01HWBBCW10WZ1JNZ5GN5N8K9S6",79,79,4,"rerun-interactive- 0.7",2,3,10,5,60,66
"8500","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRENNPNG5MFJNC8F2WKJ","01HWBBD6ATGPDM6H8K3EZEWW6M",4,100,6,"rerun-slider- 0.3",3,1,5,11,25,31
"8501","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRENNPNG5MFJNC8F2WKJ","01HWBBE7X3Q0WJACAXWEBXS224",10,79,6,"rerun-slider- 0.3",3,1,5,11,25,31
"8502","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMRENNPNG5MFJNC8F2WKJ","01HWBBEYK5K9SCEWQVXWEZF22H",32,30,6,"rerun-slider- 0.3",5,3,5,11,37,31
"8503","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX07VZB0501Y3T2AV7WV","01HWBB486NBD382Y1A3S4T5VKH",75,78,10,"rerun-interactive- 0.7",2,3,14,6,60,70
"8504","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX07VZB0501Y3T2AV7WV","01HWBB4RR7JC615056BQWTD1RH",90,79,10,"rerun-interactive- 0.7",2,6,14,6,75,70
"8505","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX07VZB0501Y3T2AV7WV","01HWBB5VECY2BRJCGJ72AKM6MQ",72,90,10,"rerun-interactive- 0.7",1,3,14,6,75,70
"8506","01HWBAVBVSZ2A3HW69KXVP3RF4","01HWBBAX07VZB0501Y3T2AV7WV","01HWBB643CA5NSRTWFSMPK4S53",71,100,10,"rerun-interactive- 0.7",1,2,14,6,66,70
"8507","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREGVYDEWCZZ9AWZ1YJM","01HWBBD6ATGPDM6H8K3EZEWW6M",4,100,7,"rerun-slider- 0.3",3,1,6,14,25,30
"8508","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREGVYDEWCZZ9AWZ1YJM","01HWBBE7X3Q0WJACAXWEBXS224",8,89,7,"rerun-slider- 0.3",3,1,6,14,25,30
"8509","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREGVYDEWCZZ9AWZ1YJM","01HWBBEYK5K9SCEWQVXWEZF22H",27,64,7,"rerun-slider- 0.3",5,3,6,14,37,30
"8510","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREGVYDEWCZZ9AWZ1YJM","01HWBBF8CZX669WEE4ERT37DMD",25,100,7,"rerun-slider- 0.3",3,1,6,14,25,30
"8511","01HWB9X77MTXQ6W4YH9XZG7Y95","01HWBBMREKY3V9GZDN3C2VD74T","01HWBBD6ATGPDM6H8K3EZEWW6M",3,100,8,"rerun-slider- 0.3",3,1,6,14,25,30
