gameID,treatmentName,text,time,round,recipient,sender.id,sender.name
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see one squirrel and six rabbits. What do you see?,1705621623504,7,01HMFF36RTMDGJSG3P6NP961Y6,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,"4 r , 2 sq",1705621632830,7,01HMFEZX2C6JA1Y1ZWHF3944HV,01HMFF36RTMDGJSG3P6NP961Y6,player 4
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see nothing,1705621636373,7,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFF03P5RQ80MY3RAPBMJER5,player 3
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see one squirrel and six rabbits. What do you see?,1705621680608,8,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,"4 r , 2 sq",1705621681038,8,01HMFF03P5RQ80MY3RAPBMJER5,01HMFF36RTMDGJSG3P6NP961Y6,player 4
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see nothing,1705621689237,8,01HMFEZX2C6JA1Y1ZWHF3944HV,01HMFF03P5RQ80MY3RAPBMJER5,player 3
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see one squirrel and six rabbits.,1705621734509,9,01HMFF03P5RQ80MY3RAPBMJER5,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,"4 r , 2 sq",1705621735933,9,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFF36RTMDGJSG3P6NP961Y6,player 4
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see nothing,1705621739487,9,01HMFF36RTMDGJSG3P6NP961Y6,01HMFF03P5RQ80MY3RAPBMJER5,player 3
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,1 rabbit 1 squirrel,1705620928506,1,01HMFEK9XSTSZ3NQVC62XFSZDM,01HMFEF5FGHDGFVPRYXJ7AP9NM,player 1
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,"4 s, 2 r",1705620894041,1,01HMFEGK0KF96HQNZDNHSHMGMF,01HMFEPC7RX4KS1K7MM9KP6XKZ,player 4
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,nothing,1705620925977,1,01HMFEF5FGHDGFVPRYXJ7AP9NM,01HMFEK9XSTSZ3NQVC62XFSZDM,player 3
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,"4 s, 3 r",1705620934309,2,01HMFEK9XSTSZ3NQVC62XFSZDM,01HMFEPC7RX4KS1K7MM9KP6XKZ,player 4
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,1 rabbit 1 squirrel,1705620981193,2,01HMFEPC7RX4KS1K7MM9KP6XKZ,01HMFEF5FGHDGFVPRYXJ7AP9NM,player 1
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,nothng,1705620943518,1,01HMFEF5FGHDGFVPRYXJ7AP9NM,01HMFEK9XSTSZ3NQVC62XFSZDM,player 3
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,"4 s, 3 r",1705620992757,3,01HMFEF5FGHDGFVPRYXJ7AP9NM,01HMFEPC7RX4KS1K7MM9KP6XKZ,player 4
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,1 rabbit 1 squirrel,1705621035117,3,01HMFEGK0KF96HQNZDNHSHMGMF,01HMFEF5FGHDGFVPRYXJ7AP9NM,player 1
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,"4 s, 3 r",1705621054157,4,01HMFEGK0KF96HQNZDNHSHMGMF,01HMFEPC7RX4KS1K7MM9KP6XKZ,player 4
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,1 rabbit 1 squirrel,1705621091989,4,01HMFEK9XSTSZ3NQVC62XFSZDM,01HMFEF5FGHDGFVPRYXJ7AP9NM,player 1
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,1 rabbit 1 squirrel,1705621153642,5,01HMFEPC7RX4KS1K7MM9KP6XKZ,01HMFEF5FGHDGFVPRYXJ7AP9NM,player 1
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,"4 s, 3 r",1705621117375,5,01HMFEK9XSTSZ3NQVC62XFSZDM,01HMFEPC7RX4KS1K7MM9KP6XKZ,player 4
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,1 rabbit 1 squirrel,1705621211873,6,01HMFEGK0KF96HQNZDNHSHMGMF,01HMFEF5FGHDGFVPRYXJ7AP9NM,player 1
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,"4 s, 3 r",1705621176823,6,01HMFEF5FGHDGFVPRYXJ7AP9NM,01HMFEPC7RX4KS1K7MM9KP6XKZ,player 4
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,1 rabbit 1 squirrel,1705621269984,7,01HMFEK9XSTSZ3NQVC62XFSZDM,01HMFEF5FGHDGFVPRYXJ7AP9NM,player 1
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,"4 s, 3 r",1705621294695,8,01HMFEK9XSTSZ3NQVC62XFSZDM,01HMFEPC7RX4KS1K7MM9KP6XKZ,player 4
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,1 rabbit 1 squirrel,1705621331980,8,01HMFEPC7RX4KS1K7MM9KP6XKZ,01HMFEF5FGHDGFVPRYXJ7AP9NM,player 1
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,"4 s, 3 r",1705621348132,9,01HMFEF5FGHDGFVPRYXJ7AP9NM,01HMFEPC7RX4KS1K7MM9KP6XKZ,player 4
01HMFDQWM0TVBQ64MNRDXMFXTD,experiment1-0.3,1 rabbit 1 squirrel,1705621384853,9,01HMFEGK0KF96HQNZDNHSHMGMF,01HMFEF5FGHDGFVPRYXJ7AP9NM,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,5 rabbits 1 squirrel,1705621357574,1,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF3H9MZVKF4VNNXSN0ACD2,player 4
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,I see two rabbits,1705621352117,1,01HMFF3H9MZVKF4VNNXSN0ACD2,01HMFF1HN7PJFVM47MK4F7M1AR,player 2
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,three rabbits,1705621351727,1,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,three Squirrels,1705621364478,1,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,I DONT SEE ANYTHING OUT,1705621345360,1,01HMFF2GCJGG2E7FFD3PMTWHC1,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,three Squirrels,1705621407542,2,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,5 rabbits 1 squirrel,1705621419482,2,01HMFF2GCJGG2E7FFD3PMTWHC1,01HMFF3H9MZVKF4VNNXSN0ACD2,player 4
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,three rabbits,1705621409651,2,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"I see 2 rabbits, 0 squirrels",1705621412589,2,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF1HN7PJFVM47MK4F7M1AR,player 2
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,THERES NOTHING OUTSIDE,1705621399615,2,01HMFF3H9MZVKF4VNNXSN0ACD2,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"I see 2 rabbits, 0 squirrels",1705621470015,3,01HMFF2GCJGG2E7FFD3PMTWHC1,01HMFF1HN7PJFVM47MK4F7M1AR,player 2
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,three rabbits,1705621469922,3,01HMFF3H9MZVKF4VNNXSN0ACD2,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,0 RABBITS,1705621453617,3,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,5 rabbit 1 squirrel,1705621490259,3,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF3H9MZVKF4VNNXSN0ACD2,player 4
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,0 CATS,1705621467120,3,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"I see 2 rabbits, 0 squirrels",1705621531743,4,01HMFF3H9MZVKF4VNNXSN0ACD2,01HMFF1HN7PJFVM47MK4F7M1AR,player 2
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,three rabbits,1705621530613,4,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"5 rabbit, 1 squirrel",1705621546000,4,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF3H9MZVKF4VNNXSN0ACD2,player 4
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,5 RABBITS 2 CATS,1705621519402,4,01HMFF2GCJGG2E7FFD3PMTWHC1,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,three rabbits,1705621586945,5,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"I see 2 rabbits, 0 squirrels",1705621596108,5,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF1HN7PJFVM47MK4F7M1AR,player 2
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,5 rabbit 1 squirrel,1705621607443,5,01HMFF2GCJGG2E7FFD3PMTWHC1,01HMFF3H9MZVKF4VNNXSN0ACD2,player 4
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,2 CATS 3 RABBI,1705621593077,5,01HMFF3H9MZVKF4VNNXSN0ACD2,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,three rabbits,1705621634973,6,01HMFF3H9MZVKF4VNNXSN0ACD2,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"5 rabbit, 1 squirrel",1705621649124,6,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF3H9MZVKF4VNNXSN0ACD2,player 4
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"2 rabbits, 0 squirrels",1705621643213,6,01HMFF2GCJGG2E7FFD3PMTWHC1,01HMFF1HN7PJFVM47MK4F7M1AR,player 2
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,I DONT SEE ANYTHING,1705621626661,6,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,three rabbits,1705621676547,7,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"I see 2 rabbits, 0 squirrels",1705621687049,7,01HMFF3H9MZVKF4VNNXSN0ACD2,01HMFF1HN7PJFVM47MK4F7M1AR,player 2
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,STILL DONT SEE ANYTHING,1705621675139,7,01HMFF2GCJGG2E7FFD3PMTWHC1,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"5 rabbit, 0 squirrel",1705621733675,8,01HMFF2GCJGG2E7FFD3PMTWHC1,01HMFF3H9MZVKF4VNNXSN0ACD2,player 4
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"2 rabbits, 0 squirrels",1705621728350,8,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF1HN7PJFVM47MK4F7M1AR,player 2
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,2 RABBITS 2 CATS,1705621716472,8,01HMFF3H9MZVKF4VNNXSN0ACD2,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,3 swurlies :),1705621739246,8,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"2 rabbits, 0 squirrels",1705621785259,9,01HMFF2GCJGG2E7FFD3PMTWHC1,01HMFF1HN7PJFVM47MK4F7M1AR,player 2
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,0 swurlies,1705621784759,9,01HMFF3H9MZVKF4VNNXSN0ACD2,01HMFF2GCJGG2E7FFD3PMTWHC1,player 3
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,"5 rabbit, 0 squirrel",1705621796610,9,01HMFF1C3ENTHBEHK3A52NMR0Q,01HMFF3H9MZVKF4VNNXSN0ACD2,player 4
01HMFDQXHQQMG4KPR7BY2Z3MCQ,experiment1-0.7,I SEE 0 RABBITS,1705621777459,9,01HMFF1HN7PJFVM47MK4F7M1AR,01HMFF1C3ENTHBEHK3A52NMR0Q,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,2 squirrel,1705620930020,1,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFEEY9EYR2RRK2C22Q4ZRCZ,player 2
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,1 rabbit,1705620937867,1,01HMFENQAQ5T4Y0VZNFPR0ZHKR,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,3 squirrels and 1 rabbit,1705620941035,1,01HMFEDQQAS0TP16T4R08GCSNZ,01HMFENQAQ5T4Y0VZNFPR0ZHKR,player 3
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,2 squirrel,1705620986236,2,01HMFEDQQAS0TP16T4R08GCSNZ,01HMFEEY9EYR2RRK2C22Q4ZRCZ,player 2
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,1 rabbit 1 squirrel,1705620991736,2,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,5 squirrels 2 rabbits,1705620993852,2,01HMFENQAQ5T4Y0VZNFPR0ZHKR,01HMFEQBJW0XJV0E6V9KR0E2FP,player 4
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,3 squirrels and 1 rabbit,1705620996550,2,01HMFEEY9EYR2RRK2C22Q4ZRCZ,01HMFENQAQ5T4Y0VZNFPR0ZHKR,player 3
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,2 squirrels,1705621046024,3,01HMFENQAQ5T4Y0VZNFPR0ZHKR,01HMFEEY9EYR2RRK2C22Q4ZRCZ,player 2
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,1 rabbit 1 squitrel,1705621047839,3,01HMFEEY9EYR2RRK2C22Q4ZRCZ,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,5 squirrels 2 rabbits,1705621054394,3,01HMFEDQQAS0TP16T4R08GCSNZ,01HMFEQBJW0XJV0E6V9KR0E2FP,player 4
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,3 squirrels and 1 rabbit,1705621057681,3,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFENQAQ5T4Y0VZNFPR0ZHKR,player 3
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,5 squirrels 2 rabbits,1705621100255,4,01HMFEEY9EYR2RRK2C22Q4ZRCZ,01HMFEQBJW0XJV0E6V9KR0E2FP,player 4
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,3 squirrels and 1 rabbit,1705621103049,4,01HMFEDQQAS0TP16T4R08GCSNZ,01HMFENQAQ5T4Y0VZNFPR0ZHKR,player 3
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,2 squirrels,1705621104742,4,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFEEY9EYR2RRK2C22Q4ZRCZ,player 2
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,5 squirrels 2 rabbits,1705621122401,4,01HMFEEY9EYR2RRK2C22Q4ZRCZ,01HMFEQBJW0XJV0E6V9KR0E2FP,player 4
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,1 rabbit 1 squirrel,1705621125692,4,01HMFENQAQ5T4Y0VZNFPR0ZHKR,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,3 squirrels and 1 rabbit,1705621154163,5,01HMFEEY9EYR2RRK2C22Q4ZRCZ,01HMFENQAQ5T4Y0VZNFPR0ZHKR,player 3
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,5 squirrels 2 rabbits,1705621152885,5,01HMFENQAQ5T4Y0VZNFPR0ZHKR,01HMFEQBJW0XJV0E6V9KR0E2FP,player 4
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,2 squirells,1705621154839,5,01HMFEDQQAS0TP16T4R08GCSNZ,01HMFEEY9EYR2RRK2C22Q4ZRCZ,player 2
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,irrel,1705621157704,5,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,irrel,1705621168336,5,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,3 squirrels and 1 rabbit,1705621204803,6,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFENQAQ5T4Y0VZNFPR0ZHKR,player 3
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,2 squirrels,1705621206363,6,01HMFENQAQ5T4Y0VZNFPR0ZHKR,01HMFEEY9EYR2RRK2C22Q4ZRCZ,player 2
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,5 squirrels 2 rabbits,1705621206068,6,01HMFEDQQAS0TP16T4R08GCSNZ,01HMFEQBJW0XJV0E6V9KR0E2FP,player 4
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,1 rabbit n1 squirrel,1705621218990,6,01HMFEEY9EYR2RRK2C22Q4ZRCZ,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,5 squirrels 2 rabbits,1705621252624,7,01HMFEEY9EYR2RRK2C22Q4ZRCZ,01HMFEQBJW0XJV0E6V9KR0E2FP,player 4
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,1 rabbit and 1 squirrel,1705621255930,7,01HMFENQAQ5T4Y0VZNFPR0ZHKR,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,2 squirrels,1705621255536,7,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFEEY9EYR2RRK2C22Q4ZRCZ,player 2
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,3 squirrels and 1 rabbit,1705621257718,7,01HMFEDQQAS0TP16T4R08GCSNZ,01HMFENQAQ5T4Y0VZNFPR0ZHKR,player 3
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,2 squirells,1705621305560,8,01HMFEDQQAS0TP16T4R08GCSNZ,01HMFEEY9EYR2RRK2C22Q4ZRCZ,player 2
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,5 squirrels 2 rabbits,1705621306094,8,01HMFENQAQ5T4Y0VZNFPR0ZHKR,01HMFEQBJW0XJV0E6V9KR0E2FP,player 4
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,1 rabbit and 1 squirrel,1705621313385,8,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,3 squirrels and 1 rabbit,1705621320060,8,01HMFEEY9EYR2RRK2C22Q4ZRCZ,01HMFENQAQ5T4Y0VZNFPR0ZHKR,player 3
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,2 squirells,1705621360826,9,01HMFENQAQ5T4Y0VZNFPR0ZHKR,01HMFEEY9EYR2RRK2C22Q4ZRCZ,player 2
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,3 squirrels and 1 rabbit,1705621362849,9,01HMFEQBJW0XJV0E6V9KR0E2FP,01HMFENQAQ5T4Y0VZNFPR0ZHKR,player 3
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,1 rabbit and 1 squirrel,1705621368301,9,01HMFEEY9EYR2RRK2C22Q4ZRCZ,01HMFEDQQAS0TP16T4R08GCSNZ,player 1
01HMFDQYN7E395K4PX546HP71J,experiment1-0.3,5 squirrels 2 rabbits,1705621376913,9,01HMFEDQQAS0TP16T4R08GCSNZ,01HMFEQBJW0XJV0E6V9KR0E2FP,player 4
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,1 squirrel 1 rabbit,1705621444886,1,01HMFF6EC4RE3109PZBAQJNZBP,01HMFF01AB3502BM6AVE6H0BJY,player 2
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,4 rabbits and 4 squirels,1705621442580,1,01HMFF0VBMRKHME75BREYWRHZD,01HMFEWR2HC1YY4Z4MVNJ2K0R0,player 1
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,"5 rabbits, 3 squirrels",1705621446451,1,01HMFEWR2HC1YY4Z4MVNJ2K0R0,01HMFF0VBMRKHME75BREYWRHZD,player 3
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,1 squirrel one rabbit,1705621497450,2,01HMFEWR2HC1YY4Z4MVNJ2K0R0,01HMFF01AB3502BM6AVE6H0BJY,player 2
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,"5 rabbits, 3 squirrels",1705621496369,2,01HMFF01AB3502BM6AVE6H0BJY,01HMFF0VBMRKHME75BREYWRHZD,player 3
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,4 squirrels and 4 rabbits,1705621499207,2,01HMFF6EC4RE3109PZBAQJNZBP,01HMFEWR2HC1YY4Z4MVNJ2K0R0,player 1
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,1 squirrel 1 rabbit,1705621553489,3,01HMFF0VBMRKHME75BREYWRHZD,01HMFF01AB3502BM6AVE6H0BJY,player 2
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,"5 rabbits, 3 squirrels",1705621553351,3,01HMFF6EC4RE3109PZBAQJNZBP,01HMFF0VBMRKHME75BREYWRHZD,player 3
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,4 squirrels and 4 rabbits,1705621563358,3,01HMFF01AB3502BM6AVE6H0BJY,01HMFEWR2HC1YY4Z4MVNJ2K0R0,player 1
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,"5 rabbits, 3 squirrels",1705621600260,4,01HMFEWR2HC1YY4Z4MVNJ2K0R0,01HMFF0VBMRKHME75BREYWRHZD,player 3
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,1 squirrel 1 rabbit,1705621609619,4,01HMFF6EC4RE3109PZBAQJNZBP,01HMFF01AB3502BM6AVE6H0BJY,player 2
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,4 squirrels and 4 rabbits,1705621618385,4,01HMFF0VBMRKHME75BREYWRHZD,01HMFEWR2HC1YY4Z4MVNJ2K0R0,player 1
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,"5 rabbits, 3 squirrels",1705621660129,5,01HMFF01AB3502BM6AVE6H0BJY,01HMFF0VBMRKHME75BREYWRHZD,player 3
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,1 squirrel 1 rabbit,1705621675622,5,01HMFEWR2HC1YY4Z4MVNJ2K0R0,01HMFF01AB3502BM6AVE6H0BJY,player 2
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,4 squirrels and 4 rabbits,1705621675124,5,01HMFF6EC4RE3109PZBAQJNZBP,01HMFEWR2HC1YY4Z4MVNJ2K0R0,player 1
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,"5 rabbits, 3 squirrels",1705621718305,6,01HMFF6EC4RE3109PZBAQJNZBP,01HMFF0VBMRKHME75BREYWRHZD,player 3
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,4 squirrels and 4 rabbits,1705621729027,6,01HMFF01AB3502BM6AVE6H0BJY,01HMFEWR2HC1YY4Z4MVNJ2K0R0,player 1
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,1 squirrel 1 rabbit,1705621732100,6,01HMFF0VBMRKHME75BREYWRHZD,01HMFF01AB3502BM6AVE6H0BJY,player 2
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,1 rabbit 1 squirrel,1705621786571,7,01HMFF6EC4RE3109PZBAQJNZBP,01HMFF01AB3502BM6AVE6H0BJY,player 2
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,"5 rabbits, 3 squirrels",1705621790397,7,01HMFEWR2HC1YY4Z4MVNJ2K0R0,01HMFF0VBMRKHME75BREYWRHZD,player 3
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,$ squirrels and 4 rabbits,1705621791273,7,01HMFF0VBMRKHME75BREYWRHZD,01HMFEWR2HC1YY4Z4MVNJ2K0R0,player 1
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,4 squirrels,1705621799229,7,01HMFF0VBMRKHME75BREYWRHZD,01HMFEWR2HC1YY4Z4MVNJ2K0R0,player 1
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,"5 rabbits, 3 squirrels",1705621838798,8,01HMFF01AB3502BM6AVE6H0BJY,01HMFF0VBMRKHME75BREYWRHZD,player 3
01HMFDVB6K29NM3GK577WTP4QV,experiment1-0.7,4 squirrels and 4 rabbits,1705621847563,8,01HMFF6EC4RE3109PZBAQJNZBP,01HMFEWR2HC1YY4Z4MVNJ2K0R0,player 1
