id,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,exitSurvey,exitSurveyLastChangedAt,intro,introLastChangedAt,urlParams,urlParamsLastChangedAt,gameID,gameIDLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,emojiArray,emojiArrayLastChangedAt,exitStep,exitStepLastChangedAt,name,nameLastChangedAt,ended,endedLastChangedAt,treatmentName,treatmentNameLastChangedAt,treatment,treatmentLastChangedAt
01HVSEQT3TTR2FJ6EKJMSBAVY1,,,,,"{""age"":""30"",""gender"":""male"",""strength"":""honest"",""fair"":""it was alright"",""feedback"":""while i was reading what the game is about I was taken to this part of question "",""education"":""high-school"",""teammates"":""i am not sure"",""notes"":""no study has not started"",""politics"":""right"",""geo"":""zimbabwean"",""ethnicity"":""black""}",2024-04-18T20:39:49.303009942Z,1,2024-04-18T20:35:38.988763216Z,{},2024-04-18T20:35:31.077619497Z,,2024-04-18T20:37:33.322128524Z,01HVSEQS3NM3AYEHES9CKJ14VX,2024-04-18T20:35:30.554099479Z,6581c0d833f32d42d1790ee1,2024-04-18T20:35:30.554099479Z,,,1,2024-04-18T20:39:49.509548196Z,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEQTCG15K4DXWN9PFEWZ63,,,,,"{""age"":""42"",""gender"":"""",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":"""",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-18T20:38:12.848213642Z,1,2024-04-18T20:35:38.096223431Z,{},2024-04-18T20:35:31.21021987Z,,2024-04-18T20:37:33.322128524Z,01HVSEQSNPTXD9R6S1F8FXTB0S,2024-04-18T20:35:30.832339491Z,63e7a4f3c737f3cbc1d56f83,2024-04-18T20:35:30.832339491Z,,,1,2024-04-18T20:38:12.883205361Z,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEQVRXF1EZWM5SEMGXJSKA,,,,,,,2,2024-04-18T20:37:31.636345162Z,{},2024-04-18T20:35:32.474922681Z,,2024-04-18T20:37:33.322128524Z,01HVSEQVDRRQJ7DSZ5QHWG9B16,2024-04-18T20:35:32.2536676Z,5df5b73cd52c7b4021e0d0b6,2024-04-18T20:35:32.2536676Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEQZKHM329H55Y50DZMY04,,,,,,,2,2024-04-18T20:37:23.172682223Z,{},2024-04-18T20:35:36.722293826Z,,2024-04-18T20:37:33.322128524Z,01HVSEQYVN6V5TPP1CF9D5NM68,2024-04-18T20:35:36.17786136Z,5b4b0e8d94020800016323ed,2024-04-18T20:35:36.17786136Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSER5G88V7APZARE74KCNDY,,,,,"{""age"":""61"",""gender"":""Female"",""strength"":""No game"",""fair"":""No"",""feedback"":"""",""education"":""high-school"",""teammates"":""No teammates"",""notes"":""No- nothing showed"",""politics"":""Lefy"",""geo"":""United Kingdom"",""ethnicity"":""Caucasian""}",2024-04-18T20:39:06.613401708Z,3,2024-04-18T20:37:38.90399463Z,{},2024-04-18T20:35:42.580361295Z,,2024-04-18T20:37:33.322128524Z,01HVSER4J6N4VP3SZ140ZQ77HA,2024-04-18T20:35:42.21619248Z,54847094fdf99b0379939c8e,2024-04-18T20:35:42.21619248Z,,,1,2024-04-18T20:39:06.572265812Z,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSER7JMMS4FS2VTTJEG395E,,,,,,,1,2024-04-18T20:35:52.769394462Z,{},2024-04-18T20:35:45.506608934Z,,2024-04-18T20:37:33.322128524Z,01HVSER6RTA2F9J7BQGZ535PY1,2024-04-18T20:35:44.340624006Z,6053790f2babfba77b1cfebb,2024-04-18T20:35:44.340624006Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSERAT225K2M017Z76JM85B,,,,,,,,,{},2024-04-18T20:35:50.281188241Z,,2024-04-18T20:37:33.322128524Z,01HVSER84EX3AJC1TER4AFRGNB,2024-04-18T20:35:47.650604391Z,5f647d84fc17022190cfac83,2024-04-18T20:35:47.650604391Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSERPVN4M4J78XAV9PNBGPG,,,,,"{""age"":""33"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":"""",""notes"":"""",""politics"":""liberal"",""geo"":""canada"",""ethnicity"":""White""}",2024-04-18T20:38:08.848816719Z,1,2024-04-18T20:36:09.769566059Z,{},2024-04-18T20:36:00.171969952Z,,2024-04-18T20:37:33.322128524Z,01HVSERPHSKTSTPHRYE6PSDBQK,2024-04-18T20:35:59.990022128Z,5f4812ec633ed22a79267800,2024-04-18T20:35:59.990022128Z,,,1,2024-04-18T20:38:08.880024112Z,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSERR5MEDYCXM1833QFJDN2,,,,,,,1,2024-04-18T20:36:10.139611053Z,{},2024-04-18T20:36:01.703345795Z,,2024-04-18T20:37:33.322128524Z,01HVSERQSZ0M9G8Y9B1P9K8JHN,2024-04-18T20:36:01.332608612Z,64135dd973059ee343197fef,2024-04-18T20:36:01.332608612Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSERWX57H3DV5DNC776KT8V,,,,,,,1,2024-04-18T20:36:40.340281502Z,{},2024-04-18T20:36:06.536695382Z,,2024-04-18T20:37:33.322128524Z,01HVSERW94Y2SE47P8M0AN79RX,2024-04-18T20:36:06.181933472Z,63c530b1ddee335e5e62c017,2024-04-18T20:36:06.181933472Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSERYAG78C81M77T8ZJ8NM9,,,,,,,1,2024-04-18T20:36:59.148376473Z,{},2024-04-18T20:36:07.855099017Z,,2024-04-18T20:37:33.322128524Z,01HVSERXVAS3D3Z7RZF2AHYKQK,2024-04-18T20:36:07.632729068Z,5a766fb01904200001556d05,2024-04-18T20:36:07.632729068Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSERYMES5PS5J7V3FHTDVMN,,,,,"{""age"":""34"",""gender"":""Male"",""strength"":""Normal"",""fair"":""I would guess so."",""feedback"":""It finished after 1 round."",""education"":""bachelor"",""teammates"":""I believe they were since there were not much information to manipulate either"",""notes"":""Yes, they described what they saw on their end."",""politics"":""Neutral"",""geo"":""Salvadoran/Canada"",""ethnicity"":""Hispanic""}",2024-04-18T20:39:02.595998526Z,2,2024-04-18T20:37:06.441477967Z,{},2024-04-18T20:36:08.119251206Z,,2024-04-18T20:37:33.322128524Z,01HVSERYABAKN3RPJ6CJ2P3T39,2024-04-18T20:36:07.950142323Z,61603c291745170dd03fb884,2024-04-18T20:36:07.950142323Z,,,1,2024-04-18T20:39:02.667118431Z,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSES2MNW1F40JNC1WX3EP6X,,,,,,,1,2024-04-18T20:36:20.540422409Z,{},2024-04-18T20:36:12.384100607Z,,2024-04-18T20:37:33.322128524Z,01HVSES21W78GWK8GP8TCFRMQ5,2024-04-18T20:36:12.053340062Z,63e51ee634d5326007069df3,2024-04-18T20:36:12.053340062Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSES4R6D9W0DQNYCX3DBJFJ,,,,,"{""age"":""53"",""gender"":""female"",""strength"":""n/a"",""fair"":""n/a"",""feedback"":""I got the page with the instructions, and was reading the page, and it sent me here.  I've not done any part of the study"",""education"":""high-school"",""teammates"":""I don't know"",""notes"":""I've not done anything"",""politics"":""none"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-18T20:39:03.66997773Z,1,2024-04-18T20:36:31.032925042Z,{},2024-04-18T20:36:14.798159738Z,,2024-04-18T20:37:33.322128524Z,01HVSES47A078R6WCZ9E7EJSH9,2024-04-18T20:36:14.214682926Z,5b868b33f7b3ca0001d775c2,2024-04-18T20:36:14.214682926Z,,,1,2024-04-18T20:39:03.707983907Z,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSES58EWVA4EKDK9D028123,,,,,,,,,{},2024-04-18T20:36:15.102539083Z,,2024-04-18T20:37:33.322128524Z,01HVSES4GTH6C0MVKDSPR6VCVJ,2024-04-18T20:36:14.735054125Z,646b21b29b9c859da9e74e8f,2024-04-18T20:36:14.735054125Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSESHN5KYPMG5ZW42RX8TS5,,,,,"{""age"":""41"",""gender"":""male"",""strength"":""communication and clarity"",""fair"":""indifference, not sure what to base this off"",""feedback"":""nothing to add"",""education"":""bachelor"",""teammates"":""yes, i thought everyone was truthful and honest"",""notes"":""no notes taken, just tried to remember and guess"",""politics"":""liberal"",""geo"":""canadian"",""ethnicity"":""asian""}",2024-04-18T20:40:21.897948281Z,1,2024-04-18T20:36:44.891179664Z,{},2024-04-18T20:36:30.398705864Z,,2024-04-18T20:37:33.322128524Z,01HVSESFA3WRCSPTHF38A1RREW,2024-04-18T20:36:27.429406858Z,5c2d3ba4731cd10001b647d7,2024-04-18T20:36:27.429406858Z,,,1,2024-04-18T20:40:21.994814197Z,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
01HVSEST9AKPF5R183NESK3AM6,,,,,"{""age"":""34"",""gender"":""Female"",""strength"":"""",""fair"":"""",""feedback"":""I didn't get to play a game. It brought me straight here."",""education"":""bachelor"",""teammates"":"""",""notes"":"""",""politics"":""Libertarian"",""geo"":""USA"",""ethnicity"":""White""}",2024-04-18T20:38:20.727395492Z,1,2024-04-18T20:37:30.102755159Z,{},2024-04-18T20:36:36.475427515Z,,2024-04-18T20:37:33.322128524Z,01HVSESSZNP6E0ZS3801NSDZHE,2024-04-18T20:36:36.26666953Z,65d7ba94839848c074cdf85c,2024-04-18T20:36:36.26666953Z,,,1,2024-04-18T20:38:20.75900687Z,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:52.102286764Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:52.102286764Z
