id,exitSurvey,exitSurveyLastChangedAt,treatment,treatmentLastChangedAt,participantID,participantIDLastChangedAt,exitStep,exitStepLastChangedAt,treatmentName,treatmentNameLastChangedAt,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,urlParams,urlParamsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,emojiArray,emojiArrayLastChangedAt,intro,introLastChangedAt,name,nameLastChangedAt
01HW6JNXK64MW6049N30CYTPC2,"{""age"":""45"",""gender"":""Male"",""strength"":""I wasn't very strong. I just tried to tabulate the totals."",""fair"":""Yeah it was fine."",""feedback"":""No problems. "",""education"":""high-school"",""teammates"":""They were decent. One kept saying how many times they saw the same thing which means they didn't really comprehend all the instructions."",""notes"":""No, but I read and remembered."",""politics"":""Center-Left"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-23T23:11:18.801591825Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T22:54:30.662032303Z,01HW6JNWK9V5WGSFRFYX989GVB,2024-04-23T22:54:30.502257226Z,1,2024-04-23T23:11:18.869635824Z,rerun-unidirectional- 0.7,2024-04-23T22:54:30.662032303Z,true,2024-04-23T22:57:46.084942807Z,01HW6JMS3JKJBVMW33BA0ZB1A9,2024-04-23T23:08:54.568166439Z,{},2024-04-23T22:54:30.831278583Z,game ended,2024-04-23T23:09:58.192388593Z,01HW6JJEYVGH7GGSR0CDVBDNY5,2024-04-23T22:54:30.662032303Z,5ffcfbfe2b3bca219956ed9f,2024-04-23T22:54:30.502257226Z,"[""🐇"",""                                   "",""🐿️""]",2024-04-23T22:57:47.79060396Z,4,2024-04-23T22:57:41.680285068Z,player 4,2024-04-23T22:57:47.79060396Z
01HW6JP5X00T7BA841SRGCZZ40,"{""age"":""30"",""gender"":""male"",""strength"":""very good"",""fair"":""yes"",""feedback"":""game was ok"",""education"":""master"",""teammates"":""yes"",""notes"":""yes"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-23T23:01:16.546514457Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:03.629984707Z,01HW6JP58G94ZAP1FPV6TK2N97,2024-04-23T22:54:39.008984216Z,1,2024-04-23T23:01:16.474403087Z,rerun-unidirectional- 0.7,2024-04-23T23:25:03.629984707Z,,,,,{},2024-04-23T22:54:39.435787087Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:03.629984707Z,6583290296d9a7dea982e013,2024-04-23T22:54:39.008984216Z,,,1,2024-04-23T22:54:53.537305196Z,,
01HW6JPAT0XYA5JJVTY9KR88PS,"{""age"":""45"",""gender"":""male"",""strength"":""I'm quite good in maths but I still don't know if my guessing was correct."",""fair"":""Yes I think $3 for this study is a fair pay."",""feedback"":""I haven't got any problems during study"",""education"":""master"",""teammates"":""I think they did tell the truth."",""notes"":""No"",""politics"":""conservative"",""geo"":""British"",""ethnicity"":""white""}",2024-04-23T23:14:53.643226731Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T22:57:46.180148683Z,01HW6JPA6E417Z6MKRTTTY28Q8,2024-04-23T22:54:44.032069488Z,1,2024-04-23T23:14:53.713318113Z,rerun-unidirectional- 0.7,2024-04-23T22:57:46.180148683Z,true,2024-04-23T22:59:12.775461358Z,01HW6JSN9TW6Q9KPMNHKAY8QX3,2024-04-23T23:10:17.664452659Z,{},2024-04-23T22:54:44.402588623Z,game ended,2024-04-23T23:11:08.857482066Z,01HW6JMM50VSR9EZT9HY1MDCY8,2024-04-23T22:57:46.180148683Z,5f00dcdde2787b22556593e7,2024-04-23T22:54:44.032069488Z,"[""🐇"",""🐇"",""                                   ""]",2024-04-23T22:59:24.539246784Z,4,2024-04-23T22:59:06.032424627Z,player 2,2024-04-23T22:59:24.539246784Z
01HW6JPD26ZHNWDQ5AYAGMM2C2,"{""age"":""31"",""gender"":""Female"",""strength"":""N/A"",""fair"":""N/A"",""feedback"":""I didn't get to participate, the study jumped straight from the test scenario and testing questions to the exit survey."",""education"":""bachelor"",""teammates"":""N/A"",""notes"":""N/A"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""British""}",2024-04-23T23:01:12.060881866Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:05.021211513Z,01HW6JPCDQMY8J27TN54H9DF9G,2024-04-23T22:54:46.342164538Z,1,2024-04-23T23:01:12.25715881Z,rerun-unidirectional- 0.7,2024-04-23T23:25:05.021211513Z,,,,,{},2024-04-23T22:54:46.787592668Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:05.021211513Z,65c38e7c24e3847380600671,2024-04-23T22:54:46.342164538Z,,,4,2024-04-23T22:59:04.087945618Z,,
01HW6JPS5DA6WS2MANZABSX4FR,"{""age"":""48"",""gender"":""F"",""strength"":""I feel I understood the rules fully but wasn't able to participate in the game as my screen jumped straight to the exit survey. "",""fair"":""Yes."",""feedback"":""This study seemed to jump right to the end (Exit Survey) when I was filling out the first test. I am not sure if there was a technical error or whether this was part of the study itself! "",""education"":""master"",""teammates"":""No option to judge this, based on my previous comment."",""notes"":""This study seemed to jump right to the end when I was filling out the test. I am not sure if there was a technical error or whether this was part of the study itself! "",""politics"":""CEntre"",""geo"":""United Kingdom"",""ethnicity"":""White British""}",2024-04-23T23:01:46.525006031Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:06.397314678Z,01HW6JPREDA76RHZ34C2D4ZTYB,2024-04-23T22:54:58.733479412Z,1,2024-04-23T23:01:46.459344517Z,rerun-unidirectional- 0.7,2024-04-23T23:25:06.397314678Z,,,,,{},2024-04-23T22:54:59.728841234Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:06.397314678Z,580cb179240a2d0001e6b9b3,2024-04-23T22:54:58.733479412Z,,,3,2024-04-23T22:59:10.69452526Z,,
01HW6JS5Q9FM77C5Z03D0CPVEE,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:08.075343208Z,01HW6JS5598Z4W45VEJ2J75DTN,2024-04-23T22:56:17.129208609Z,,,rerun-unidirectional- 0.7,2024-04-23T23:25:08.075343208Z,,,,,{},2024-04-23T22:56:17.490420479Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:08.075343208Z,586fabdf2bd3c900018599a9,2024-04-23T22:56:17.129208609Z,,,2,2024-04-23T22:58:53.932643193Z,,
01HW6JSC8GXVZ5E2EDG19JFHTM,"{""age"":""30"",""gender"":""Female"",""strength"":""N/A"",""fair"":""N/A"",""feedback"":""N/A"",""education"":""master"",""teammates"":""I didn't get to play?"",""notes"":""No"",""politics"":""Left"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-04-23T23:00:06.395881648Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:08.796362775Z,01HW6JSBK5MJYV5PSJSTDGH799,2024-04-23T22:56:23.824215489Z,1,2024-04-23T23:00:06.474859264Z,rerun-unidirectional- 0.7,2024-04-23T23:25:08.796362775Z,,,,,{},2024-04-23T22:56:24.415065307Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:08.796362775Z,660edc6c39d9173613d361eb,2024-04-23T22:56:23.824215489Z,,,3,2024-04-23T22:59:02.42713232Z,,
01HW6JSN9TW6Q9KPMNHKAY8QX3,"{""age"":""29"",""gender"":""female"",""strength"":""clear"",""fair"":""it was ok"",""feedback"":"""",""education"":""high-school"",""teammates"":""think so"",""notes"":""no"",""politics"":""left"",""geo"":""uk"",""ethnicity"":""white""}",2024-04-23T23:11:43.416851826Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T22:57:46.180148683Z,01HW6JSME4VMHGMCYGQYWABCE0,2024-04-23T22:56:33.082750127Z,1,2024-04-23T23:11:43.491254734Z,rerun-unidirectional- 0.7,2024-04-23T22:57:46.180148683Z,true,2024-04-23T22:59:22.559191077Z,01HW6JSVE9CYEQ5V10ZZYPSG2G,2024-04-23T23:10:17.664452659Z,{},2024-04-23T22:56:33.650467317Z,game ended,2024-04-23T23:11:08.857482066Z,01HW6JMM50VSR9EZT9HY1MDCY8,2024-04-23T22:57:46.180148683Z,5c55a5d2318c6b000118fc36,2024-04-23T22:56:33.082750127Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""                                   "",""🐇""]",2024-04-23T22:59:24.539246784Z,4,2024-04-23T22:59:20.176786681Z,player 3,2024-04-23T22:59:24.539246784Z
01HW6JSVE9CYEQ5V10ZZYPSG2G,"{""age"":""29"",""gender"":""female"",""strength"":""I thought it was pretty straightforward and I did well. The first round I was admittedly distraught and put squirrels instead of rabbits in the message. I did notice and send a message about the correct animal"",""fair"":""yes"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""i believe so. It would be mutually beneficial for them to report accurately so i wouldn't think they'd lie about it? "",""notes"":""Yes"",""politics"":""liberal"",""geo"":"""",""ethnicity"":""hispanic""}",2024-04-23T23:19:43.897760184Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T22:57:46.180148683Z,01HW6JSV3GFJ9VYK9MJJ61BWKS,2024-04-23T22:56:39.369550127Z,1,2024-04-23T23:19:43.968373283Z,rerun-unidirectional- 0.7,2024-04-23T22:57:46.180148683Z,true,2024-04-23T22:59:16.0809329Z,01HW6JNJ1F7R485VY4MVD1P0A8,2024-04-23T23:10:17.664452659Z,{},2024-04-23T22:56:39.548977545Z,game ended,2024-04-23T23:11:08.857482066Z,01HW6JMM50VSR9EZT9HY1MDCY8,2024-04-23T22:57:46.180148683Z,60fccea0e401b85ccc65f1dd,2024-04-23T22:56:39.369550127Z,"[""🐇"",""🐇"",""                                   ""]",2024-04-23T22:59:24.539246784Z,4,2024-04-23T22:59:12.916029986Z,player 4,2024-04-23T22:59:24.539246784Z
01HW6JT3X9PPQ7BPDG9S047MWG,"{""age"":""30"",""gender"":""Female"",""strength"":""I didn't get to play the game"",""fair"":""Yes"",""feedback"":""I did not get to play"",""education"":""other"",""teammates"":""yes"",""notes"":""no"",""politics"":"""",""geo"":""Finland"",""ethnicity"":""""}",2024-04-23T23:02:34.084507334Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:09.460322791Z,01HW6JT3B902FDCDX5M3H2BJ1T,2024-04-23T22:56:48.041753571Z,1,2024-04-23T23:02:34.143382805Z,rerun-unidirectional- 0.7,2024-04-23T23:25:09.460322791Z,,,,,{},2024-04-23T22:56:48.922610858Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:09.460322791Z,5fd8d3516c28582c83e0047a,2024-04-23T22:56:48.041753571Z,,,1,2024-04-23T22:57:01.423904512Z,,
01HW6JXH6XYTHKT1KH5ZBTVCGX,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:10.038495321Z,01HW6JXGCMYPR4CV5X49BXJ1VA,2024-04-23T22:58:39.965119775Z,,,rerun-unidirectional- 0.7,2024-04-23T23:25:10.038495321Z,,,,,{},2024-04-23T22:58:40.673822524Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:10.038495321Z,5fa92f3172de7e02d5d77656,2024-04-23T22:58:39.965119775Z,,,,,,
01HW6JXVPZ6X21MH06M0YJ4W2Q,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:10.711373356Z,01HW6JXQXWV29HDHT089J5A9TK,2024-04-23T22:58:50.719390093Z,,,rerun-unidirectional- 0.7,2024-04-23T23:25:10.711373356Z,,,,,{},2024-04-23T22:58:52.06886683Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:10.711373356Z,5588b2bffdf99b7a7714efd1,2024-04-23T22:58:50.719390093Z,,,1,2024-04-23T22:58:57.931736781Z,,
01HW6JY1EM8K0J3QHXQCRV73AT,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:11.710758537Z,01HW6JY0S950JMZHXKP3859F7N,2024-04-23T22:58:56.596106575Z,,,rerun-unidirectional- 0.7,2024-04-23T23:25:11.710758537Z,,,,,{},2024-04-23T22:58:57.019466075Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:11.710758537Z,5d776e218a8d1d00166d36a6,2024-04-23T22:58:56.596106575Z,,,1,2024-04-23T22:59:02.75914296Z,,
01HW6JY259BSP75PKZAX8CSEKB,"{""age"":""24"",""gender"":""Male"",""strength"":""N/A"",""fair"":""N/A"",""feedback"":""N/A"",""education"":""master"",""teammates"":""I didn't have a teammate"",""notes"":""No, there were no notes to take"",""politics"":""Central"",""geo"":""British"",""ethnicity"":""White""}",2024-04-23T23:00:14.291435406Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:12.533017408Z,01HW6JY1EAQM07YE1HN9TVGCSP,2024-04-23T22:58:57.321860964Z,1,2024-04-23T23:00:14.353136464Z,rerun-unidirectional- 0.7,2024-04-23T23:25:12.533017408Z,,,,,{},2024-04-23T22:58:57.833015321Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:12.533017408Z,6616e90fd90e420b04c612ea,2024-04-23T22:58:57.321860964Z,,,2,2024-04-23T22:59:10.596064302Z,,
01HW6JY5ADRG0Z75RSDVXK0MEX,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:14.012607712Z,01HW6JY4MW7TDY9YD97CJ921XY,2024-04-23T22:59:00.557275639Z,,,rerun-unidirectional- 0.7,2024-04-23T23:25:14.012607712Z,,,,,{},2024-04-23T22:59:00.942163394Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:14.012607712Z,5f0ced9d5a17786fb11b7f47,2024-04-23T22:59:00.557275639Z,,,1,2024-04-23T22:59:08.496842058Z,,
01HW6JZ0JJGYAVP0QSJG75XNBJ,"{""age"":""23"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""bachelor"",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":""Canada"",""ethnicity"":""black""}",2024-04-23T23:20:07.180589394Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T22:59:30.869171432Z,01HW6JYVZZ4F9VCZ9WZ8VD52JC,2024-04-23T22:59:28.466619591Z,1,2024-04-23T23:20:07.359175012Z,rerun-unidirectional- 0.7,2024-04-23T22:59:30.869171432Z,true,2024-04-23T23:05:16.059768624Z,01HW6JZE4P1BDZKZJCQCSA3H2J,2024-04-23T23:18:00.888839434Z,{},2024-04-23T22:59:36.514777974Z,game ended,2024-04-23T23:19:19.798973913Z,01HW6JMKV3F3VBPGWWNQ8SXBSJ,2024-04-23T22:59:30.869171432Z,6609652585a9dd1a24e1efe0,2024-04-23T22:59:28.466619591Z,"[""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""                                   ""]",2024-04-23T23:05:17.546359331Z,4,2024-04-23T23:04:35.680564256Z,player 1,2024-04-23T23:05:17.546359331Z
01HW6JZE4P1BDZKZJCQCSA3H2J,"{""age"":""52"",""gender"":""female"",""strength"":""very good"",""fair"":""yes"",""feedback"":""fun game, no problems"",""education"":""high-school"",""teammates"":""yes"",""notes"":""yes"",""politics"":""left"",""geo"":""United Kingdom"",""ethnicity"":""asian""}",2024-04-23T23:21:08.847270908Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T22:59:43.11521291Z,01HW6JZ8ZCCAHP5XFCQHZ95ZQB,2024-04-23T22:59:42.358879834Z,1,2024-04-23T23:21:09.029863421Z,rerun-unidirectional- 0.7,2024-04-23T22:59:43.11521291Z,true,2024-04-23T23:05:03.086244615Z,01HW6K1TECRQS9FG36R64ZEZAK,2024-04-23T23:18:00.888839434Z,{},2024-04-23T22:59:43.907955209Z,game ended,2024-04-23T23:19:19.798973913Z,01HW6JMKV3F3VBPGWWNQ8SXBSJ,2024-04-23T22:59:43.11521291Z,63ff53f7741586a6e8cf5eb7,2024-04-23T22:59:42.358879834Z,"[""🐿️"",""                                   "",""🐇"",""🐇""]",2024-04-23T23:05:17.546359331Z,4,2024-04-23T23:05:00.357207563Z,player 2,2024-04-23T23:05:17.546359331Z
01HW6JZMJVEMQ0GY9NRRZD9DAK,"{""age"":""39"",""gender"":""female"",""strength"":""I am literally truthful to myself and my teammates"",""fair"":""Yes it is"",""feedback"":""Not at all."",""education"":""master"",""teammates"":""Yeah i think so."",""notes"":""Yes i did."",""politics"":""Democrat"",""geo"":""American"",""ethnicity"":""African American""}",2024-04-23T23:14:39.296239261Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:14.829783545Z,01HW6JZJ0E297CM9G640AQ3HY2,2024-04-23T22:59:48.955732226Z,1,2024-04-23T23:14:39.031749276Z,rerun-unidirectional- 0.7,2024-04-23T23:25:14.829783545Z,,,,,{},2024-04-23T22:59:49.82246331Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:14.829783545Z,661e2efbf26620b741872895,2024-04-23T22:59:48.955732226Z,,,1,2024-04-23T23:00:09.92685382Z,,
01HW6K0NFW2WY1AXMWAR24XV48,"{""age"":""37"",""gender"":""male"",""strength"":""to describe as accuratly as I could"",""fair"":""yes"",""feedback"":""none"",""education"":""master"",""teammates"":""I think so"",""notes"":""I kept in mind the information"",""politics"":""right "",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-23T23:21:43.48709747Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:05:16.188977971Z,01HW6K0MFYGZW4WACDWJJC4M1C,2024-04-23T23:00:22.652591812Z,1,2024-04-23T23:21:43.585639533Z,rerun-unidirectional- 0.7,2024-04-23T23:05:16.188977971Z,true,2024-04-23T23:06:27.302978886Z,01HW6K2Z31ZT5MNKHNQ5GZT8MK,2024-04-23T23:18:24.372461449Z,{},2024-04-23T23:00:23.105074074Z,game ended,2024-04-23T23:19:55.495675479Z,01HW6JMK6FNN8MQ4APBQ6JS86R,2024-04-23T23:05:16.188977971Z,58bfee7de5869400018f5e9e,2024-04-23T23:00:22.652591812Z,"[""🐇"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇""]",2024-04-23T23:06:28.764843242Z,4,2024-04-23T23:06:14.811261638Z,player 1,2024-04-23T23:06:28.764843242Z
01HW6K1TECRQS9FG36R64ZEZAK,"{""age"":""34"",""gender"":""Male"",""strength"":""I had an excess of rabbits compared to squirrels"",""fair"":""Yes"",""feedback"":""None"",""education"":""high-school"",""teammates"":""Yes"",""notes"":""Mental notes"",""politics"":""Left"",""geo"":""Britain"",""ethnicity"":""White""}",2024-04-23T23:20:17.823538049Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:01:00.577420225Z,01HW6K1SVEPTASMVYWAABR8WR8,2024-04-23T23:01:00.492543886Z,1,2024-04-23T23:20:17.688640641Z,rerun-unidirectional- 0.7,2024-04-23T23:01:00.577420225Z,true,2024-04-23T23:03:15.839813951Z,01HW6K2AZASD95CV8SG08TEHNQ,2024-04-23T23:18:00.888839434Z,{},2024-04-23T23:01:00.894935047Z,game ended,2024-04-23T23:19:19.798973913Z,01HW6JMKV3F3VBPGWWNQ8SXBSJ,2024-04-23T23:01:00.577420225Z,5ae65b11c3c3ab00018f7f89,2024-04-23T23:01:00.492543886Z,"[""                                   "",""🐇"",""🐇"",""🐇"",""🐿️""]",2024-04-23T23:05:17.546359331Z,4,2024-04-23T23:03:07.06612538Z,player 3,2024-04-23T23:05:17.546359331Z
01HW6K2AZASD95CV8SG08TEHNQ,"{""age"":""57"",""gender"":""Male"",""strength"":"""",""fair"":""Yes"",""feedback"":""On one round, my answer wasn't accepted/confirmed."",""education"":""other"",""teammates"":""Don't know"",""notes"":""No"",""politics"":"""",""geo"":""UK"",""ethnicity"":""White""}",2024-04-23T23:21:01.249341027Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:01:17.490357501Z,01HW6K2ABY0YJT3GKTCXS24ZZY,2024-04-23T23:01:17.41831856Z,1,2024-04-23T23:21:01.343352999Z,rerun-unidirectional- 0.7,2024-04-23T23:01:17.490357501Z,true,2024-04-23T23:03:59.478555176Z,01HW6JZ0JJGYAVP0QSJG75XNBJ,2024-04-23T23:18:00.888839434Z,{},2024-04-23T23:01:17.877857422Z,game ended,2024-04-23T23:19:19.798973913Z,01HW6JMKV3F3VBPGWWNQ8SXBSJ,2024-04-23T23:01:17.490357501Z,5d4200b0f1006e00196a9322,2024-04-23T23:01:17.41831856Z,"[""🐿️"",""                                   "",""🐇""]",2024-04-23T23:05:17.546359331Z,4,2024-04-23T23:03:50.56128618Z,player 4,2024-04-23T23:05:17.546359331Z
01HW6K2TA0XT4CRA10H995DS2F,"{""age"":""22"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":"""",""teammates"":"""",""notes"":"""",""politics"":""moderate"",""geo"":"""",""ethnicity"":""black""}",2024-04-23T23:06:50.840616289Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:14.829783545Z,01HW6K2RXQSZZPJBT5KYHEPN4M,2024-04-23T23:01:33.120762658Z,1,2024-04-23T23:06:50.910023926Z,rerun-unidirectional- 0.7,2024-04-23T23:25:14.829783545Z,,,,,{},2024-04-23T23:01:33.962467917Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:14.829783545Z,647f96bddb4fd4db747f3ef4,2024-04-23T23:01:33.120762658Z,,,3,2024-04-23T23:06:25.276160891Z,,
01HW6K2Z31ZT5MNKHNQ5GZT8MK,"{""age"":""31"",""gender"":""Male"",""strength"":""In the game I would say that I was honest, hard working and a team player."",""fair"":""Yes."",""feedback"":""No problems encountered, I thought that the game worked well and it was easy to understand how it worked."",""education"":""high-school"",""teammates"":""I thought that my team mates were good and I believe them to be honest. Some of my team mates were sharing their own thoughts about the percentages along with their own sightings."",""notes"":""Yes I took notes and shared what other people said along with my message."",""politics"":""Left"",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-04-23T23:23:40.658714883Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:01:38.123139395Z,01HW6K2YEXDZTTAR3C43EA68TF,2024-04-23T23:01:38.017242166Z,1,2024-04-23T23:23:40.536871936Z,rerun-unidirectional- 0.7,2024-04-23T23:01:38.123139395Z,true,2024-04-23T23:05:32.443801298Z,01HW6K5HH5YD8HP88QZ06GJ3S0,2024-04-23T23:18:24.372461449Z,{},2024-04-23T23:01:38.717807147Z,game ended,2024-04-23T23:19:55.495675479Z,01HW6JMK6FNN8MQ4APBQ6JS86R,2024-04-23T23:01:38.123139395Z,607f63ce9ffa404fca0400a9,2024-04-23T23:01:38.017242166Z,"[""🐇"",""🐇"",""🐇"",""                                   "",""🐇""]",2024-04-23T23:06:28.764843242Z,4,2024-04-23T23:05:21.746266524Z,player 2,2024-04-23T23:06:28.764843242Z
01HW6K41F6961YVTQ4XPF2C8KN,"{""age"":""23"",""gender"":""Woman"",""strength"":""I think it can be quite fun to play in a group setting especially with friends online. Like how people used to play code names in discord groups."",""fair"":""Yes I think the payment was very fair"",""feedback"":""The preliminary round just sent me straight to the demographics so I didn't understand if I was screened out or not?"",""education"":""high-school"",""teammates"":""Yes I believe so."",""notes"":""Yes"",""politics"":""Liberal"",""geo"":""Turkish"",""ethnicity"":""West Asian""}",2024-04-23T23:09:20.797984009Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:15.392671478Z,01HW6K4188HTE2MJSTDFMXK7NP,2024-04-23T23:02:13.222444875Z,1,2024-04-23T23:09:20.867643666Z,rerun-unidirectional- 0.7,2024-04-23T23:25:15.392671478Z,,,,,{},2024-04-23T23:02:13.37389383Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:15.392671478Z,65b30157acc1278168ccb479,2024-04-23T23:02:13.222444875Z,,,2,2024-04-23T23:05:37.128728189Z,,
01HW6K42V893T21FMZ8WSDPQHF,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:25:16.379911145Z,01HW6K426GMBX1W67XJW5KMYN3,2024-04-23T23:02:14.632811933Z,,,rerun-unidirectional- 0.7,2024-04-23T23:25:16.379911145Z,,,,,{},2024-04-23T23:02:15.050614986Z,no more games,2024-04-23T23:13:02.914632713Z,01HW6JMBY1GC70F6BPPABCCT6M,2024-04-23T23:25:16.379911145Z,5f668a416b792f26ef5ea974,2024-04-23T23:02:14.632811933Z,,,1,2024-04-23T23:06:10.974714526Z,,
01HW6K5HH5YD8HP88QZ06GJ3S0,"{""age"":""40"",""gender"":""Female"",""strength"":""good"",""fair"":""yes"",""feedback"":""none"",""education"":""master"",""teammates"":""no, they were not telling the truth"",""notes"":""no"",""politics"":""liberal"",""geo"":""British"",""ethnicity"":""Black""}",2024-04-23T23:21:46.39287985Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T23:03:02.534017928Z,01HW6K5G9Y29NPFPS47GYMYQQG,2024-04-23T23:03:02.437848614Z,1,2024-04-23T23:21:46.306674951Z,rerun-unidirectional- 0.7,2024-04-23T23:03:02.534017928Z,true,2024-04-23T23:05:04.703670284Z,01HW6K7GSHTQWV3CRRBKTYHCNG,2024-04-23T23:18:24.372461449Z,{},2024-04-23T23:03:08.146430917Z,game ended,2024-04-23T23:19:55.495675479Z,01HW6JMK6FNN8MQ4APBQ6JS86R,2024-04-23T23:03:02.534017928Z,61731c0ef27028acbfbbf972,2024-04-23T23:03:02.437848614Z,"[""🐿️"",""🐇"",""🐇"",""🐿️"",""                                   ""]",2024-04-23T23:06:28.764843242Z,4,2024-04-23T23:04:54.887593474Z,player 3,2024-04-23T23:06:28.764843242Z
